train/mean_token_accuracy,_runtime,train/epoch,train/entropy,train/global_step,_timestamp,train/loss,train/grad_norm,train/learning_rate,_step,train/num_tokens
0.7512842893600464,587.825307245,1.669090909090909,1.1326808847486973,230,1764931964.117884,1.1151,0.45834723114967346,0.00019276767676767678,22,1857775.0
0.7586735092103482,615.962241168,1.7418181818181817,1.120798074454069,240,1764931992.2546024,1.0856,0.3977617919445038,0.00019236363636363637,23,1939330.0
0.7549071304500103,643.333240895,1.8145454545454545,1.1370994053781032,250,1764932019.624115,1.1032,0.42668643593788147,0.00019195959595959597,24,2020617.0
0.7506950691342353,667.932390885,1.8872727272727272,1.1312142319977283,260,1764932044.2257075,1.1196,0.4564923346042633,0.00019155555555555554,25,2101690.0
0.767522718012333,690.624654461,1.96,1.0432454250752925,270,1764932066.9178283,1.0396,0.4533178210258484,0.00019115151515151517,26,2181610.0
0.7702425357542539,710.819124653,2.0290909090909093,1.0745334291928692,280,1764932087.1123967,1.0207,0.42793136835098267,0.00019074747474747477,27,2257246.0
0.7764044120907784,731.254830001,2.101818181818182,1.0149544343352317,290,1764932107.5481498,0.977,0.46304580569267273,0.00019034343434343436,28,2338787.0
0.7883955851197243,752.368981896,2.174545454545455,0.9622361280024052,300,1764932128.662101,0.9281,0.4869586229324341,0.00018993939393939396,29,2418304.0
0.7942734904587269,774.184392962,2.247272727272727,0.954533776268363,310,1764932150.4773211,0.9138,0.45453083515167236,0.00018953535353535353,30,2499526.0
0.7934212245047092,795.629915751,2.32,0.9504820946604013,320,1764932171.9231226,0.9059,0.5537910461425781,0.00018913131313131313,31,2580242.0
0.787227513641119,817.194402664,2.3927272727272726,0.9777026131749154,330,1764932193.4876642,0.9423,0.4852175712585449,0.00018872727272727273,32,2660658.0
0.7917316444218159,838.602545624,2.4654545454545453,0.9383031738922,340,1764932214.895677,0.902,0.5189666748046875,0.00018832323232323233,33,2742581.0
0.7902898907661438,860.846529321,2.538181818181818,0.95273272767663,350,1764932237.139776,0.9191,0.514281153678894,0.00018791919191919195,34,2822213.0
0.7826669685542583,881.846555197,2.610909090909091,0.9958150282502174,360,1764932258.1397867,0.9635,0.5478718280792236,0.00018751515151515152,35,2903901.0
0.7851832799613476,902.398675509,2.6836363636363636,0.9790198639035225,370,1764932278.6915212,0.9408,0.4951696991920471,0.00018711111111111112,36,2986148.0
0.8009982854127884,922.729667628,2.7563636363636363,0.9039006840437651,380,1764932299.0228534,0.8712,0.5063983798027039,0.00018670707070707072,37,3065762.0
0.7908038318157196,942.861475508,2.829090909090909,0.9595204066485167,390,1764932319.154729,0.9183,0.4967716634273529,0.00018630303030303032,38,3148259.0
0.7906284302473068,962.79154412,2.901818181818182,0.9460142407566309,400,1764932339.0845244,0.9319,0.5005324482917786,0.00018589898989898991,39,3228850.0
0.799235250800848,984.923125214,2.9745454545454546,0.9312121249735356,410,1764932361.2161758,0.8801,0.5054542422294617,0.0001854949494949495,40,3309554.0
0.8078817685967997,1003.715247652,3.0436363636363635,0.9000225047531881,420,1764932380.0083103,0.8612,0.6184040904045105,0.00018509090909090908,41,3384542.0
0.8178410813212394,1023.146558834,3.1163636363636362,0.846807212382555,430,1764932399.439785,0.7792,0.606369137763977,0.00018468686868686868,42,3465140.0
0.8125302404165268,1043.010022816,3.189090909090909,0.870420016348362,440,1764932419.3032742,0.8138,0.6093729138374329,0.0001842828282828283,43,3547600.0
0.8252643004059792,1062.604726579,3.2618181818181817,0.8127591576427221,450,1764932438.897963,0.7517,0.5739861130714417,0.0001838787878787879,44,3627957.0
0.8302829220890999,1082.010908859,3.3345454545454545,0.7887213155627251,460,1764932458.304171,0.7334,0.5815367698669434,0.00018347474747474747,45,3710398.0
0.8308667168021202,1100.943751024,3.4072727272727272,0.7938053473830223,470,1764932477.2368612,0.7324,0.5900977253913879,0.00018307070707070707,46,3792133.0
0.8181882776319981,1120.041455567,3.48,0.8320289261639118,480,1764932496.3345826,0.7784,0.5996437668800354,0.00018266666666666667,47,3873758.0
0.8267923384904862,1139.064810503,3.5527272727272727,0.7929965975694359,490,1764932515.3579895,0.7408,0.5989022850990295,0.00018226262626262627,48,3953332.0
0.8387417308986187,1158.22173064,3.6254545454545455,0.7364052876830101,500,1764932534.5148408,0.6807,0.6209660172462463,0.00018185858585858587,49,4033280.0
0.8245884507894516,1177.724345181,3.6981818181818182,0.8113580577075481,510,1764932554.0176492,0.7493,0.6197506189346313,0.00018145454545454546,50,4114469.0
0.8363025434315204,1197.651671296,3.770909090909091,0.7533762529492378,520,1764932573.9447408,0.7007,0.6063700914382935,0.00018105050505050504,51,4195392.0
0.8206414751708507,1217.490944406,3.8436363636363637,0.8144467355683446,530,1764932593.7841225,0.7655,0.5716747641563416,0.00018064646464646466,52,4277251.0
0.834743270277977,1237.229137837,3.9163636363636365,0.7630440985783935,540,1764932613.522166,0.7013,0.6551624536514282,0.00018024242424242426,53,4356909.0
0.8197093077003956,1256.956262675,3.9890909090909092,0.8352166499942542,550,1764932633.2494502,0.7802,0.6086886525154114,0.00017983838383838386,54,4438700.0
0.8556809386140422,1275.763684749,4.058181818181819,0.6842716751914275,560,1764932652.0569706,0.6089,0.7691192626953125,0.00017943434343434345,55,4514825.0
0.8624195829033852,1295.510061475,4.130909090909091,0.6737937841564416,570,1764932671.8033364,0.5751,0.6584401726722717,0.00017903030303030302,56,4596385.0
0.8715791076421737,1315.239295257,4.203636363636364,0.6217448715120554,580,1764932691.5323994,0.5337,0.6903703808784485,0.00017862626262626262,57,4675235.0
0.8734643124043941,1335.478160687,4.276363636363636,0.6127481456845999,590,1764932711.7714326,0.5306,0.6813546419143677,0.00017822222222222222,58,4755915.0
0.8613612167537212,1355.43291052,4.34909090909091,0.6528347136452795,600,1764932731.7261107,0.5758,0.6701574921607971,0.00017781818181818182,59,4835464.0
0.8552797585725784,1377.440259586,4.421818181818182,0.7135481243953109,610,1764932753.7335796,0.6143,0.7110189199447632,0.00017741414141414144,60,4918338.0
0.8645219929516316,1397.25851109,4.494545454545454,0.6450872188434005,620,1764932773.551705,0.5691,0.7232561707496643,0.00017701010101010101,61,4999651.0
0.8633178427815438,1416.994667919,4.567272727272727,0.6371637953445315,630,1764932793.2878973,0.5704,0.6727727651596069,0.0001766060606060606,62,5080493.0
0.8606685794889927,1436.752773264,4.64,0.6569722710177303,640,1764932813.045928,0.5896,0.6870595812797546,0.0001762020202020202,63,5162602.0
0.8595414124429226,1456.496295503,4.712727272727273,0.6627953119575978,650,1764932832.7893333,0.5807,0.7186430096626282,0.0001757979797979798,64,5242570.0
0.8624417401850224,1476.468533703,4.785454545454545,0.6543192703276872,660,1764932852.761693,0.5796,0.659862220287323,0.0001753939393939394,65,5323821.0
0.8562674425542355,1496.426640076,4.858181818181818,0.6767761899158359,670,1764932872.7197752,0.61,0.6965827941894531,0.000174989898989899,66,5404733.0
0.8595158562064171,1516.228363424,4.930909090909091,0.6604548994451761,680,1764932892.5215695,0.5891,0.7247535586357117,0.00017458585858585857,67,5484084.0
0.8523311889485309,1534.932971878,5.0,0.6958744310234722,690,1764932911.2260876,0.6161,1.0389539003372192,0.00017418181818181817,68,5562730.0
0.9010034397244453,1554.883871753,5.072727272727272,0.5178429013118148,700,1764932931.1771345,0.4054,0.6326459050178528,0.0001737777777777778,69,5645198.0
0.8974386058747769,1574.55054996,5.1454545454545455,0.5258315710350872,710,1764932950.8439207,0.4209,0.6920064091682434,0.0001733737373737374,70,5726010.0
0.9000766932964325,1594.188767416,5.218181818181818,0.5143024738878011,720,1764932970.482046,0.4176,0.7428664565086365,0.000172969696969697,71,5807186.0
0.8980260744690896,1614.039001003,5.290909090909091,0.5071888288483024,730,1764932990.3321092,0.4115,0.7273405194282532,0.00017256565656565656,72,5886786.0
0.8999337084591389,1633.816732466,5.363636363636363,0.5091839984990656,740,1764933010.110052,0.4217,0.7816766500473022,0.00017216161616161616,73,5968811.0
0.896180709451437,1653.382270195,5.4363636363636365,0.5207318179309368,750,1764933029.6756186,0.42,0.8007280230522156,0.00017175757575757576,74,6047884.0
0.9008555725216866,1673.118285995,5.509090909090909,0.4964024119079113,760,1764933049.4114797,0.4036,0.9028549790382385,0.00017135353535353536,75,6127796.0
0.9005401268601417,1692.746321545,5.581818181818182,0.5119466403499245,770,1764933069.039655,0.4091,0.7815743088722229,0.00017094949494949496,76,6208391.0
0.8911505423486232,1712.382587038,5.654545454545454,0.5403340524062514,780,1764933088.6758327,0.4424,0.7604652643203735,0.00017054545454545455,77,6289997.0
0.899831973016262,1732.141260723,5.7272727272727275,0.49623332675546405,790,1764933108.434507,0.4104,0.7963350415229797,0.00017014141414141415,78,6371736.0
0.8873776838183403,1751.895936932,5.8,0.5533578712493181,800,1764933128.1891956,0.4574,0.75284743309021,0.00016973737373737375,79,6452604.0
0.8836340799927711,1773.954136458,5.872727272727273,0.5764269784092904,810,1764933150.246772,0.486,0.7628923654556274,0.00016933333333333335,80,6534246.0
0.8927733488380909,1793.941062659,5.945454545454545,0.5309293410740793,820,1764933170.234275,0.4425,0.723777174949646,0.00016892929292929295,81,6615339.0
0.8970689671604257,1812.564666464,6.014545454545455,0.5334037179617506,830,1764933188.8579774,0.4137,0.6725171208381653,0.00016852525252525254,82,6691048.0
0.9288373455405236,1832.208262814,6.087272727272727,0.38983082622289655,840,1764933208.5012522,0.2938,0.6719101071357727,0.00016812121212121211,83,6770370.0
0.9248139508068561,1851.962306284,6.16,0.41043257815763357,850,1764933228.2555943,0.308,0.7157856225967407,0.0001677171717171717,84,6853651.0
0.9265526182949543,1871.80081588,6.2327272727272724,0.408228409755975,860,1764933248.0939572,0.2971,0.7616279125213623,0.0001673131313131313,85,6933282.0
0.9290323629975319,1891.498102204,6.305454545454546,0.38132099583745005,870,1764933267.7912292,0.2833,0.7647995352745056,0.00016690909090909093,86,7015360.0
0.9277629382908344,1911.139173915,6.378181818181818,0.3939643600955606,880,1764933287.432149,0.2958,0.78275465965271,0.00016650505050505053,87,7094717.0
0.9235431648790836,1931.004711295,6.450909090909091,0.4117857787758112,890,1764933307.2977858,0.3047,0.8330839276313782,0.0001661010101010101,88,7174148.0
0.9222728975117207,1950.846460865,6.5236363636363635,0.40486571229994295,900,1764933327.1395724,0.3091,0.8501462936401367,0.0001656969696969697,89,7254980.0
0.9224501445889473,1970.640200188,6.596363636363637,0.41524700047448276,910,1764933346.9334369,0.3077,0.75312340259552,0.0001652929292929293,90,7337213.0
0.9197318747639656,1990.352413419,6.669090909090909,0.4409274935722351,920,1764933366.6456704,0.3241,0.8230743408203125,0.0001648888888888889,91,7417211.0
0.9237798228859901,2010.228211645,6.741818181818182,0.410092862136662,930,1764933386.521357,0.3029,0.8394602537155151,0.0001644848484848485,92,7498884.0
0.9227606937289238,2030.080626056,6.8145454545454545,0.4210805777460337,940,1764933406.373685,0.3098,0.7913100719451904,0.00016408080808080807,93,7579574.0
0.9200778007507324,2049.957102274,6.887272727272728,0.41486673839390276,950,1764933426.2502391,0.3157,0.8104774355888367,0.0001636767676767677,94,7660391.0
0.9229315720498562,2069.891284202,6.96,0.4038757557049394,960,1764933446.1845975,0.305,0.8041052222251892,0.0001632727272727273,95,7742842.0
0.9357666914400301,2088.725583645,7.029090909090909,0.3679078851679438,970,1764933465.0186894,0.2558,0.643909752368927,0.0001628686868686869,96,7819455.0
0.9538744620978832,2108.589947266,7.101818181818182,0.2823093209415674,980,1764933484.8832846,0.186,0.7272976040840149,0.00016246464646464648,97,7901482.0
0.9508030891418457,2128.388400978,7.174545454545455,0.29470713194459675,990,1764933504.6817162,0.1943,0.6758347749710083,0.00016206060606060606,98,7981020.0
0.9518436528742313,2148.115416762,7.247272727272727,0.30105096455663444,1000,1764933524.4086115,0.1964,0.784226655960083,0.00016165656565656565,99,8061067.0
0.9475572444498539,2169.978251913,7.32,0.32296285619959236,1010,1764933546.271406,0.2168,0.8395012617111206,0.00016125252525252525,100,8143621.0
0.9474874310195446,2189.855555142,7.392727272727273,0.3190727150067687,1020,1764933566.1488457,0.2139,0.6887269616127014,0.00016084848484848485,101,8224322.0
0.9490083895623684,2209.632634702,7.465454545454546,0.3080552229657769,1030,1764933585.9259415,0.2024,0.8132219910621643,0.00016044444444444445,102,8305625.0
0.9434582695364953,2229.419777592,7.538181818181818,0.3404615059494972,1040,1764933605.7129898,0.2231,0.7838476896286011,0.00016004040404040405,103,8386408.0
0.9432435803115368,2249.404619587,7.610909090909091,0.33311510300263764,1050,1764933625.6978583,0.2341,0.8048141002655029,0.00015963636363636364,104,8467538.0
0.9516117364168167,2269.203455629,7.683636363636364,0.2888972926419228,1060,1764933645.4966202,0.1913,0.7821249961853027,0.00015923232323232324,105,8547626.0
0.9422971077263356,2296.663783329,7.756363636363636,0.3361414304934442,1070,1764933672.9562976,0.2271,0.8424147963523865,0.00015882828282828284,106,8630222.0
0.9459782697260379,2321.859774649,7.829090909090909,0.3147345345467329,1080,1764933698.1527338,0.2164,0.7769743204116821,0.00015842424242424244,107,8712593.0
0.9433133609592914,2347.918111713,7.901818181818182,0.33106856793165207,1090,1764933724.2106082,0.226,0.8310537338256836,0.00015802020202020203,108,8793796.0
0.9447491809725761,2371.008194251,7.974545454545455,0.3212939703837037,1100,1764933747.3014777,0.2217,0.7592994570732117,0.0001576161616161616,109,8872998.0
0.9612509365144529,2393.490708256,8.043636363636363,0.2627521505285251,1110,1764933769.783673,0.1603,0.7311179637908936,0.0001572121212121212,110,8948550.0
0.9675407581031322,2419.021189962,8.116363636363637,0.22811013497412205,1120,1764933795.3142295,0.1311,0.7298038005828857,0.00015680808080808083,111,9029580.0
0.968397180736065,2443.805352059,8.18909090909091,0.21613667733035982,1130,1764933820.0972486,0.1254,0.7403718829154968,0.00015640404040404043,112,9111506.0
0.9660214602947235,2466.725708736,8.261818181818182,0.23526158137246966,1140,1764933843.018905,0.1378,0.7059770822525024,0.00015600000000000002,113,9192249.0
0.9668955951929092,2489.658871406,8.334545454545454,0.21859575770795345,1150,1764933865.951964,0.1298,0.7204117774963379,0.0001555959595959596,114,9269580.0
0.9644752390682697,2514.605069795,8.407272727272728,0.2349444662220776,1160,1764933890.8980103,0.1396,0.705488920211792,0.0001551919191919192,115,9348988.0
0.964988474547863,2537.853495896,8.48,0.22945489985868334,1170,1764933914.1465254,0.1423,0.6889610290527344,0.0001547878787878788,116,9429310.0
0.9605931915342808,2560.43433607,8.552727272727273,0.26270583607256415,1180,1764933936.7275758,0.1656,0.7911343574523926,0.0001543838383838384,117,9512762.0
0.9619572877883911,2582.557245529,8.625454545454545,0.248462173063308,1190,1764933958.8504074,0.1583,0.8456459045410156,0.000153979797979798,118,9595886.0
0.9655167274177074,2604.625070186,8.69818181818182,0.228810893278569,1200,1764933980.9182482,0.1357,0.7627915143966675,0.00015357575757575758,119,9677588.0
0.9641982391476631,2630.946270978,8.770909090909091,0.23263843012973667,1210,1764934007.2384608,0.1431,0.8065017461776733,0.00015317171717171718,120,9757123.0
0.9623154908418655,2654.08322369,8.843636363636364,0.24327926309779285,1220,1764934030.376364,0.1465,0.7812275886535645,0.00015276767676767678,121,9838274.0
0.960504811257124,2676.820790373,8.916363636363636,0.25311414394527676,1230,1764934053.1140041,0.1553,0.8866983652114868,0.00015236363636363638,122,9920738.0
0.9619778580963612,2698.737705879,8.989090909090908,0.25394962830469014,1240,1764934075.030887,0.1511,0.6977953910827637,0.00015195959595959598,123,10001390.0
0.9750732881458182,2719.56183816,9.058181818181819,0.18392378988822825,1250,1764934095.8546994,0.1073,0.6791067123413086,0.00015155555555555557,124,10077726.0
0.9790715083479882,2740.969287205,9.13090909090909,0.16783068426884712,1260,1764934117.2625663,0.0869,0.5744673013687134,0.00015115151515151515,125,10159310.0
0.9771454364061356,2762.267123927,9.203636363636363,0.1667550291866064,1270,1764934138.560401,0.0912,0.6288132071495056,0.00015074747474747474,126,10239098.0
0.9769361555576325,2783.908024743,9.276363636363637,0.18030871441587806,1280,1764934160.2010937,0.0934,0.9402202367782593,0.00015034343434343434,127,10319497.0
0.9764715984463692,2804.735190009,9.34909090909091,0.1754974286071956,1290,1764934181.0284054,0.094,0.6309290528297424,0.00014993939393939397,128,10399392.0
0.9754552058875561,2825.321267383,9.421818181818182,0.17776857605203986,1300,1764934201.6144116,0.1009,0.7161881327629089,0.00014953535353535356,129,10480764.0
0.9765505574643611,2845.582167916,9.494545454545454,0.1762785106897354,1310,1764934221.8754306,0.0943,0.5845479965209961,0.00014913131313131313,130,10560253.0
0.9766771115362645,2865.788706805,9.567272727272726,0.1782056288793683,1320,1764934242.0817761,0.0958,0.5397956967353821,0.00014872727272727273,131,10640018.0
0.9746530130505562,2885.689054058,9.64,0.1864128896035254,1330,1764934261.9823372,0.1014,0.6958431601524353,0.00014832323232323233,132,10722636.0
0.9733019784092903,2905.558719389,9.712727272727273,0.19562893975526094,1340,1764934281.852008,0.1107,0.6665884256362915,0.00014791919191919193,133,10804661.0
0.9742752395570278,2925.647904118,9.785454545454545,0.18000995889306068,1350,1764934301.9410076,0.0992,0.6443118453025818,0.00014751515151515153,134,10885634.0
0.974866658449173,2945.482294068,9.858181818181817,0.18057055110111833,1360,1764934321.7754834,0.0994,0.6432883143424988,0.00014711111111111112,135,10967158.0
0.9722438797354698,2965.293114922,9.930909090909092,0.19811519104987382,1370,1764934341.586269,0.1086,0.6354478597640991,0.0001467070707070707,136,11049777.0
0.9738997244521191,2984.063834102,10.0,0.18034704362875537,1380,1764934360.3569393,0.1052,1.0018399953842163,0.00014630303030303032,137,11125460.0
0.9841279551386833,3003.779288401,10.072727272727272,0.13023248687386513,1390,1764934380.072479,0.0649,0.5595455169677734,0.00014589898989898992,138,11207358.0
0.9833096124231815,3023.471470847,10.145454545454545,0.1331383223645389,1400,1764934399.7646897,0.0663,0.6757261157035828,0.00014549494949494952,139,11286332.0
0.9834494940936566,3045.244744718,10.218181818181819,0.13321168371476233,1410,1764934421.538056,0.0657,0.5148944854736328,0.0001450909090909091,140,11366915.0
0.9836103953421116,3064.811035562,10.290909090909091,0.13405851740390062,1420,1764934441.1042902,0.0659,0.5540582537651062,0.00014468686868686868,141,11448371.0
0.9837216824293137,3084.313040106,10.363636363636363,0.1300185495056212,1430,1764934460.6062417,0.065,0.6335200071334839,0.00014428282828282828,142,11529628.0
0.9827057965099811,3103.816702784,10.436363636363636,0.1367511794436723,1440,1764934480.1099813,0.0724,0.5942161679267883,0.00014387878787878788,143,11610534.0
0.9820643156766892,3123.467313706,10.50909090909091,0.13450697949156165,1450,1764934499.760554,0.0715,0.5516906976699829,0.00014347474747474748,144,11692156.0
0.9824396029114724,3143.189327562,10.581818181818182,0.14053788650780916,1460,1764934519.4825091,0.0734,0.7326359748840332,0.00014307070707070708,145,11773686.0
0.9822490476071835,3162.995292631,10.654545454545454,0.13961502276360988,1470,1764934539.2886431,0.0704,0.4605293273925781,0.00014266666666666667,146,11853568.0
0.9824544057250023,3182.827559167,10.727272727272727,0.13825983442366124,1480,1764934559.120731,0.0696,0.5795126557350159,0.00014226262626262627,147,11935368.0
0.9809912919998169,3202.625761748,10.8,0.14604742415249347,1490,1764934578.9189258,0.0784,0.6814830303192139,0.00014185858585858587,148,12016717.0
0.980600519478321,3222.443121483,10.872727272727273,0.14958433797582985,1500,1764934598.7361157,0.075,0.5167816281318665,0.00014145454545454547,149,12097988.0
0.9814107030630111,3242.141910038,10.945454545454545,0.1427136179059744,1510,1764934618.4350955,0.0739,0.5827491879463196,0.00014105050505050507,150,12177798.0
0.982318703281252,3261.050842711,11.014545454545454,0.13928676367198167,1520,1764934637.3439744,0.0747,0.4086835980415344,0.00014064646464646464,151,12254568.0
0.9872697249054909,3280.826553282,11.087272727272728,0.11090692137368023,1530,1764934657.1196947,0.0516,0.46245017647743225,0.00014024242424242423,152,12334457.0
0.9872600570321083,3300.5491874,11.16,0.10571385738439858,1540,1764934676.8422916,0.0504,0.46480676531791687,0.00013983838383838383,153,12417194.0
0.9874985828995705,3320.437850988,11.232727272727272,0.10483093964867293,1550,1764934696.7310147,0.0498,0.43739742040634155,0.00013943434343434346,154,12496592.0
0.9873638086020946,3340.726636962,11.305454545454545,0.09966511479578913,1560,1764934717.0196886,0.0492,0.40218499302864075,0.00013903030303030306,155,12575342.0
0.9861296571791172,3361.900015836,11.378181818181819,0.1068895325064659,1570,1764934738.193286,0.0543,0.5577760338783264,0.00013862626262626263,156,12655813.0
0.98633514046669,3411.651108224,11.450909090909091,0.10494255423545837,1580,1764934787.942842,0.0521,0.45633530616760254,0.00013822222222222222,157,12735487.0
0.9863085478544236,3439.496449613,11.523636363636363,0.11303134933114052,1590,1764934815.789759,0.057,0.48453277349472046,0.00013781818181818182,158,12817745.0
0.9862827777862548,3461.960119374,11.596363636363636,0.1022015968337655,1600,1764934838.253308,0.0536,0.43206658959388733,0.00013741414141414142,159,12897367.0
0.9865493431687355,3486.434343725,11.66909090909091,0.1096926607657224,1610,1764934862.7275674,0.0532,0.4022047519683838,0.00013701010101010102,160,12978383.0
0.9862873457372189,3508.876494112,11.741818181818182,0.10422881231643259,1620,1764934885.169742,0.0526,0.44317713379859924,0.00013660606060606062,161,13059597.0
0.9860857017338276,3531.093068875,11.814545454545454,0.10402537821792066,1630,1764934907.3860524,0.0538,0.5463398098945618,0.0001362020202020202,162,13143210.0
0.9857157431542873,3553.48051653,11.887272727272727,0.11000237674452365,1640,1764934929.7738292,0.0559,0.9587231278419495,0.0001357979797979798,163,13224753.0
0.9856282420456409,3573.70002467,11.96,0.111391038633883,1650,1764934949.993223,0.0571,0.5589159727096558,0.0001353939393939394,164,13307219.0
0.9869973965381321,3592.880479787,12.02909090909091,0.09843753341977533,1660,1764934969.173666,0.0495,0.4003249704837799,0.000134989898989899,165,13381533.0
0.9887873701751232,3612.883678605,12.101818181818182,0.08611083254218102,1670,1764934989.1767576,0.0436,0.5278517603874207,0.0001345858585858586,166,13462068.0
0.9886064685881137,3637.036258933,12.174545454545454,0.0861106650903821,1680,1764935013.3262403,0.0421,0.4941672682762146,0.00013418181818181818,167,13541759.0
0.988320192694664,3705.813303911,12.32,0.0825715440325439,1700,1764935082.1062927,0.0442,0.41035130620002747,0.00013337373737373737,169,13702399.0
0.9889962509274483,3728.783838111,12.392727272727273,0.08486855863593519,1710,1764935105.0770326,0.0414,0.4087831974029541,0.00013296969696969697,170,13784946.0
0.9884974047541618,3751.123024874,12.465454545454545,0.08932199343107641,1720,1764935127.4162755,0.0444,0.4889780282974243,0.0001325656565656566,171,13867124.0
0.9883131250739098,3773.945347194,12.538181818181819,0.08686218801885844,1730,1764935150.2383332,0.0438,0.3882347345352173,0.00013216161616161617,172,13949325.0
0.9883916638791561,3796.945854254,12.610909090909091,0.08867598134092987,1740,1764935173.2390835,0.0451,0.38529065251350403,0.00013175757575757576,173,14029518.0
0.987657506018877,3819.5648116,12.683636363636364,0.08873487487435341,1750,1764935195.8578777,0.0462,0.4422510862350464,0.00013135353535353536,174,14110312.0
0.988189285993576,3841.594040437,12.756363636363636,0.09097114470787346,1760,1764935217.8872502,0.0454,0.46878376603126526,0.00013094949494949496,175,14191689.0
0.987974812835455,3863.367292026,12.829090909090908,0.08992228507995606,1770,1764935239.6602337,0.0448,0.5574241280555725,0.00013054545454545456,176,14274248.0
0.9879641905426979,3884.78705134,12.901818181818182,0.09712814767844975,1780,1764935261.0800405,0.0468,0.4039788246154785,0.00013014141414141416,177,14354871.0
0.9875036589801311,3906.762923155,12.974545454545455,0.08721304810605943,1790,1764935283.056169,0.0458,0.44815561175346375,0.00012973737373737373,178,14434558.0
0.9898688291248522,3927.552199997,13.043636363636363,0.07633389174742133,1800,1764935303.845445,0.0385,0.34695836901664734,0.00012933333333333332,179,14509911.0
0.9900340385735035,3951.447844777,13.116363636363637,0.07259985692799091,1810,1764935327.7407637,0.0361,0.3479667901992798,0.00012892929292929295,180,14591645.0
0.9899328090250492,3973.677316112,13.18909090909091,0.07196732726879418,1820,1764935349.9705024,0.0352,0.30983495712280273,0.00012852525252525255,181,14671839.0
0.9901935271918774,3995.427256462,13.261818181818182,0.07078130366280674,1830,1764935371.7203941,0.0362,0.36844101548194885,0.00012812121212121212,182,14753403.0
0.9898390747606755,4016.731885481,13.334545454545454,0.07350608753040433,1840,1764935393.0249968,0.0365,0.2554425895214081,0.00012771717171717172,183,14834952.0
