train/entropy,train/grad_norm,train/num_tokens,_step,_runtime,_timestamp,train/mean_token_accuracy,train/epoch,train/learning_rate,train/loss,train/global_step
0.7988813862204551,0.21844430267810822,7259364.0,77,746.650004953,1764930805.3174512,0.790108734369278,0.1248,0.00012523076923076924,0.7548,780
0.9202817179262638,0.28900137543678284,7350732.0,78,756.222539474,1764930814.890205,0.7570213094353676,0.1264,0.00012420512820512822,0.9049,790
0.8476525880396366,0.3025893568992615,7447309.0,79,766.100845587,1764930824.7680757,0.7724114812910556,0.128,0.0001231794871794872,0.8301,800
0.8683628348633647,0.3242931067943573,7534898.0,80,776.755979831,1764930835.4237099,0.7711626157164574,0.1296,0.00012215384615384616,0.8226,810
0.894205954670906,0.2751545310020447,7613060.0,81,785.997818102,1764930844.6654894,0.761610570549965,0.1312,0.00012112820512820514,0.8503,820
0.8853153787553311,0.3604219853878021,7699643.0,82,795.001301656,1764930853.6689286,0.76547856554389,0.1328,0.00012010256410256411,0.8651,830
0.8661246854811907,0.33032459020614624,7792063.0,83,804.251772335,1764930862.919433,0.7645437724888324,0.1344,0.00011907692307692308,0.871,840
0.8609356561675667,0.3159816265106201,7883952.0,84,813.510370494,1764930872.1780467,0.7697679616510869,0.136,0.00011805128205128207,0.8095,850
0.8592582087963819,0.2949897050857544,7978816.0,85,823.060856145,1764930881.72852,0.7727193720638752,0.1376,0.00011702564102564104,0.8643,860
0.7934913735836744,0.2910335063934326,8061881.0,86,832.474127446,1764930891.1418526,0.7809529565274715,0.1392,0.000116,0.7814,870
0.8308224480599165,0.24896393716335297,8154785.0,87,841.780568749,1764930900.4482179,0.7778363667428494,0.1408,0.00011497435897435897,0.8113,880
0.8735773615539074,0.33731764554977417,8247652.0,88,851.145888431,1764930909.8135943,0.7685933098196983,0.1424,0.00011394871794871795,0.855,890
0.8110710110515356,0.242361918091774,8330221.0,89,860.394087159,1764930919.0617871,0.7826582565903664,0.144,0.00011292307692307693,0.7985,900
0.8573112163692713,0.3096933364868164,8429336.0,90,869.679385383,1764930928.3471649,0.7717684976756573,0.1456,0.0001118974358974359,0.8456,910
0.8455428842455148,0.30194902420043945,8524038.0,91,879.173434052,1764930937.8411784,0.7723113238811493,0.1472,0.00011087179487179489,0.8168,920
0.8226093526929616,0.29295456409454346,8622401.0,92,888.772565654,1764930947.4403234,0.7865931265056133,0.1488,0.00010984615384615384,0.7797,930
0.822244081646204,0.26917213201522827,8715361.0,93,898.413972059,1764930957.0814269,0.7803390517830848,0.1504,0.00010882051282051283,0.8295,940
0.849922114238143,0.30638399720191956,8811778.0,94,908.072511748,1764930966.7402186,0.7741776958107949,0.152,0.0001077948717948718,0.8332,950
0.8517825074493885,0.2793043255805969,8905097.0,95,917.797785984,1764930976.4654877,0.7685628347098827,0.1536,0.00010676923076923077,0.8705,960
0.8727476898580789,0.29462525248527527,8993489.0,96,927.038745936,1764930985.7064438,0.7656629927456379,0.1552,0.00010574358974358976,0.8781,970
0.8243388965725899,0.27539998292922974,9079990.0,97,936.337359455,1764930995.00505,0.7788222029805183,0.1568,0.00010471794871794873,0.7875,980
0.8915182474069298,0.2859068214893341,9181052.0,98,945.963554962,1764931004.631165,0.7593784138560296,0.1584,0.00010369230769230769,0.9121,990
0.87345498688519,0.3144272565841675,9276282.0,99,955.320486916,1764931013.9882302,0.7748093612492084,0.16,0.00010266666666666666,0.8081,1000
0.8226114220917224,0.2806779146194458,9371289.0,100,965.672657453,1764931024.3404179,0.7769892938435078,0.1616,0.00010164102564102565,0.8114,1010
0.800518349558115,0.3137103319168091,9463555.0,101,975.13076099,1764931033.7983997,0.7870966717600822,0.1632,0.00010061538461538462,0.7515,1020
0.8447654407471419,0.30220749974250793,9562438.0,102,984.783095438,1764931043.450645,0.7639594055712223,0.1648,9.958974358974358e-05,0.8755,1030
0.8414820756763219,0.3717440068721771,9652619.0,103,994.497859491,1764931053.165544,0.7729969918727875,0.1664,9.856410256410257e-05,0.8396,1040
0.8173992473632097,0.3118976950645447,9745481.0,104,1004.148784298,1764931062.8165355,0.7831891283392907,0.168,9.753846153846154e-05,0.8175,1050
0.835663716122508,0.28239905834198,9847016.0,105,1013.938876921,1764931072.6065383,0.7779715061187744,0.1696,9.651282051282052e-05,0.8143,1060
0.8694745998829603,0.24616636335849762,9943635.0,106,1023.607805238,1764931082.2754645,0.7636963911354542,0.1712,9.548717948717949e-05,0.8676,1070
0.8267929822206497,0.3267686069011688,10029114.0,107,1033.034305209,1764931091.7020342,0.7749395824968814,0.1728,9.446153846153846e-05,0.7988,1080
0.8187959488481283,0.3184991478919983,10123862.0,108,1042.374125773,1764931101.0418243,0.7756461679935456,0.1744,9.343589743589744e-05,0.8275,1090
0.8768955022096634,0.3812014162540436,10219821.0,109,1052.067881937,1764931110.7355835,0.7692730218172074,0.176,9.241025641025641e-05,0.8679,1100
0.8275979917496443,0.23560889065265656,10307229.0,110,1061.593291584,1764931120.2606623,0.7724502339959145,0.1776,9.13846153846154e-05,0.8318,1110
0.7858673078939319,0.2851306200027466,10406714.0,111,1071.412755932,1764931130.0803983,0.7856616444885731,0.1792,9.035897435897437e-05,0.7599,1120
0.8156120758503675,0.2969457507133484,10495967.0,112,1081.035333126,1764931139.7029326,0.7881341643631459,0.1808,8.933333333333334e-05,0.7874,1130
0.8417399268597364,0.31018438935279846,10582535.0,113,1090.316042155,1764931148.9837744,0.7770417146384716,0.1824,8.830769230769231e-05,0.7976,1140
0.8164747379720211,0.3222825825214386,10681379.0,114,1099.616978064,1764931158.2846491,0.7757955744862557,0.184,8.728205128205129e-05,0.8261,1150
0.8414938267320394,0.2678804397583008,10776312.0,115,1109.026446523,1764931167.694123,0.7797327727079392,0.1856,8.625641025641026e-05,0.78,1160
0.8321716383099556,0.30574721097946167,10865778.0,116,1118.601343129,1764931177.2690048,0.7731722220778465,0.1872,8.523076923076923e-05,0.8307,1170
0.8313516106456518,0.2760259509086609,10957584.0,117,1127.976669671,1764931186.6443279,0.778671944886446,0.1888,8.420512820512822e-05,0.8275,1180
0.8584605548530817,0.3379998505115509,11046475.0,118,1137.192440034,1764931195.8601336,0.775654549151659,0.1904,8.317948717948718e-05,0.8263,1190
0.8607178494334221,0.26795694231987,11132139.0,119,1146.440725857,1764931205.1083474,0.7700783029198647,0.192,8.215384615384615e-05,0.8724,1200
0.8933319233357906,0.2616925537586212,11220636.0,120,1156.4460325,1764931215.1136625,0.764272927492857,0.1936,8.112820512820514e-05,0.8661,1210
0.8410106912255287,0.2857414484024048,11309030.0,121,1165.677116381,1764931224.3448083,0.772945499420166,0.1952,8.01025641025641e-05,0.824,1220
0.8926481630653142,0.30379796028137207,11403992.0,122,1174.916993907,1764931233.5846584,0.7696661822497844,0.1968,7.907692307692309e-05,0.8622,1230
0.9002399727702141,0.29858118295669556,11496250.0,123,1184.425959814,1764931243.0935993,0.759513434022665,0.1984,7.805128205128206e-05,0.8627,1240
0.8024502471089363,0.30499154329299927,11584317.0,124,1193.712272512,1764931252.3799074,0.7831755347549916,0.2,7.702564102564103e-05,0.7695,1250
0.8538670983165503,0.30809077620506287,11683641.0,125,1203.078050717,1764931261.745667,0.7738361328840255,0.2016,7.6e-05,0.8316,1260
0.8296611282974482,0.36816880106925964,11772961.0,126,1212.257887143,1764931270.925609,0.775024127215147,0.2032,7.497435897435898e-05,0.7934,1270
0.8044058375060559,0.2888980209827423,11859399.0,127,1221.305541363,1764931279.9732037,0.7813790425658226,0.2048,7.394871794871795e-05,0.7815,1280
0.8228364866226912,0.31252557039260864,11951515.0,128,1230.553579371,1764931289.221303,0.7771554827690125,0.2064,7.292307692307692e-05,0.7929,1290
0.8301505383104086,0.2774890661239624,12042732.0,129,1240.089456465,1764931298.7569594,0.7791884705424309,0.208,7.189743589743591e-05,0.7995,1300
0.814526541903615,0.3058975636959076,12130580.0,130,1249.633179231,1764931308.3008611,0.7831595622003078,0.2096,7.087179487179487e-05,0.7789,1310
0.8385780312120914,0.2770189642906189,12223444.0,131,1259.119581598,1764931317.787189,0.7699988096952438,0.2112,6.984615384615386e-05,0.8575,1320
0.8438093792647123,0.23723818361759186,12311585.0,132,1268.386191764,1764931327.0537505,0.7725619554519654,0.2128,6.882051282051283e-05,0.8121,1330
0.8464095380157233,0.34434735774993896,12398223.0,133,1277.457772697,1764931336.1253927,0.7779042668640613,0.2144,6.779487179487179e-05,0.83,1340
0.8783081516623497,0.2990463078022003,12488148.0,134,1286.890055778,1764931345.5576441,0.7641468077898026,0.216,6.676923076923078e-05,0.8612,1350
0.8649521704763175,0.29836052656173706,12587359.0,135,1296.373587377,1764931355.041187,0.7610694892704487,0.2176,6.574358974358975e-05,0.8988,1360
0.8616200987249613,0.2896127700805664,12680204.0,136,1305.825677859,1764931364.4933107,0.7674689926207066,0.2192,6.471794871794872e-05,0.8407,1370
0.8813295494765043,0.2815280556678772,12782787.0,137,1315.701602957,1764931374.3692162,0.7647030793130398,0.2208,6.36923076923077e-05,0.8863,1380
0.7857789233326912,0.3290576636791229,12880985.0,138,1325.556128412,1764931384.2236578,0.7976198978722095,0.2224,6.266666666666667e-05,0.7456,1390
0.8021899547427893,0.2517835199832916,12975660.0,139,1335.269558198,1764931393.9370716,0.7879229836165905,0.224,6.164102564102564e-05,0.7395,1400
0.8238153029233217,0.31275269389152527,13071782.0,140,1345.574645714,1764931404.2424252,0.7763531535863877,0.2256,6.061538461538462e-05,0.8015,1410
0.8331514880061149,0.28681680560112,13171829.0,141,1355.203242999,1764931413.8706481,0.7757961884140968,0.2272,5.9589743589743593e-05,0.8292,1420
0.8480485964566469,0.27920183539390564,13265378.0,142,1365.008639391,1764931423.675918,0.7720517963171005,0.2288,5.8564102564102567e-05,0.8271,1430
0.8865469917654991,0.36058521270751953,13366559.0,143,1375.082351143,1764931433.748842,0.7660336710512639,0.2304,5.753846153846154e-05,0.8753,1440
0.8673896346241236,0.28012433648109436,13450885.0,144,1385.30346288,1764931443.9710915,0.7691133946180344,0.232,5.651282051282052e-05,0.8743,1450
0.8341739431023598,0.3586338460445404,13545061.0,145,1395.151099254,1764931453.8188324,0.7800539277493954,0.2336,5.5487179487179486e-05,0.8249,1460
0.8472143169492483,0.28791752457618713,13640657.0,146,1404.717813416,1764931463.3854775,0.7670949250459671,0.2352,5.4461538461538466e-05,0.8424,1470
0.8783121954649686,0.3604969382286072,13733638.0,147,1414.488234975,1764931473.1558084,0.7595501370728016,0.2368,5.343589743589744e-05,0.8895,1480
0.8846214588731527,0.3717767000198364,13821418.0,148,1423.78952477,1764931482.4572647,0.7715114943683148,0.2384,5.241025641025641e-05,0.8309,1490
0.7996850341558457,0.2919304072856903,13918634.0,149,1433.238665256,1764931491.9063008,0.7840175323188305,0.24,5.1384615384615385e-05,0.7914,1500
0.8246301986277104,0.3145592212677002,14015212.0,150,1442.7089551,1764931501.376583,0.775119024515152,0.2416,5.0358974358974365e-05,0.8131,1510
0.8182991154491901,0.3198466897010803,14104209.0,151,1451.964194956,1764931510.6318274,0.7809402599930764,0.2432,4.933333333333334e-05,0.8137,1520
0.8321241177618504,0.2898764908313751,14196881.0,152,1461.398850932,1764931520.0664916,0.7760552726686001,0.2448,4.830769230769231e-05,0.8167,1530
0.7903318956494332,0.28693774342536926,14286598.0,153,1470.732695291,1764931529.4003577,0.7903033487498761,0.2464,4.7282051282051284e-05,0.747,1540
0.8317243952304125,0.30990806221961975,14377667.0,154,1480.279086444,1764931538.9467795,0.7771108224987984,0.248,4.625641025641026e-05,0.8032,1550
0.8294947989284992,0.33961769938468933,14470575.0,155,1489.583940435,1764931548.2515807,0.7754598744213581,0.2496,4.523076923076923e-05,0.8163,1560
0.7921185329556465,0.25993189215660095,14560157.0,156,1499.174455501,1764931557.8420634,0.7827045433223248,0.2512,4.42051282051282e-05,0.7937,1570
0.8673063319176435,0.3352929949760437,14658246.0,157,1508.993424424,1764931567.661187,0.771642804145813,0.2528,4.317948717948718e-05,0.8418,1580
0.8211462888866663,0.31938791275024414,14752219.0,158,1518.344694807,1764931577.012379,0.7867095977067947,0.2544,4.2153846153846156e-05,0.7753,1590
0.8365094795823097,0.3014134168624878,14847516.0,159,1527.668611548,1764931586.336347,0.7787900991737843,0.256,4.1128205128205136e-05,0.7677,1600
0.8446253228932619,0.24374942481517792,14928386.0,160,1537.35747035,1764931596.025078,0.775491439551115,0.2576,4.01025641025641e-05,0.8048,1610
0.7940400525927543,0.25823548436164856,15013030.0,161,1546.754826766,1764931605.422566,0.7833169013261795,0.2592,3.9076923076923075e-05,0.7601,1620
0.8517146300524473,0.29121828079223633,15101504.0,162,1556.152763202,1764931614.8204072,0.7762821018695831,0.2608,3.8051282051282055e-05,0.8111,1630
0.8464572254568339,0.27997758984565735,15189870.0,163,1565.477132369,1764931624.144757,0.7750031217932701,0.2624,3.702564102564103e-05,0.8114,1640
0.8216850709170103,0.30474650859832764,15278674.0,164,1575.001150341,1764931633.6688507,0.7780794769525528,0.264,3.6e-05,0.8222,1650
0.8276186551898718,0.24524520337581635,15371285.0,165,1584.523650114,1764931643.191373,0.7753809101879596,0.2656,3.497435897435898e-05,0.8308,1660
0.8598264906555414,0.3746122717857361,15459099.0,166,1593.761990925,1764931652.4296904,0.7727130077779293,0.2672,3.3948717948717954e-05,0.8466,1670
0.8212358698248863,0.3261175751686096,15552997.0,167,1603.179847599,1764931661.8474846,0.7803015284240246,0.2688,3.292307692307692e-05,0.8006,1680
0.8662991208955646,0.3092086911201477,15642682.0,168,1612.363208357,1764931671.0309463,0.7675674386322499,0.2704,3.18974358974359e-05,0.8232,1690
0.825055530294776,0.33278053998947144,15725370.0,169,1621.495547503,1764931680.163198,0.7777162216603756,0.272,3.087179487179487e-05,0.825,1700
0.8366338856518268,0.34343957901000977,15819127.0,170,1631.081137521,1764931689.7489135,0.7725517801940441,0.2736,2.9846153846153846e-05,0.8355,1710
0.8406143940985202,0.31753942370414734,15916077.0,171,1640.641370453,1764931699.3091528,0.7775169968605041,0.2752,2.8820512820512822e-05,0.8004,1720
0.8669705655425787,0.3568142056465149,16011860.0,172,1650.309196888,1764931708.9769866,0.768166133761406,0.2768,2.7794871794871796e-05,0.8384,1730
0.8676480613648891,0.3225969970226288,16103753.0,173,1659.779298919,1764931718.4470172,0.7740686692297458,0.2784,2.676923076923077e-05,0.8419,1740
0.81384631767869,0.37830230593681335,16203265.0,174,1669.177094122,1764931727.8447132,0.771872914582491,0.28,2.5743589743589745e-05,0.8201,1750
0.8281406089663506,0.30393093824386597,16289846.0,175,1678.238286517,1764931736.9059746,0.783207205682993,0.2816,2.4717948717948718e-05,0.7827,1760
0.8666937578469515,0.29447808861732483,16381887.0,176,1687.698979895,1764931746.3667402,0.7735311761498451,0.2832,2.3692307692307695e-05,0.8324,1770
0.8530050724744797,0.2970300316810608,16469020.0,177,1697.090039386,1764931755.757724,0.7783050447702408,0.2848,2.2666666666666668e-05,0.8002,1780
0.8526128672063351,0.3107084333896637,16565098.0,178,1706.517864626,1764931765.185596,0.7734238386154175,0.2864,2.164102564102564e-05,0.8061,1790
0.8052517302334309,0.2644549012184143,16672517.0,179,1716.384767057,1764931775.052296,0.7824748903512955,0.288,2.0615384615384617e-05,0.7969,1800
0.7993311695754528,0.32485291361808777,16770060.0,180,1727.178946391,1764931785.8464482,0.781783252954483,0.2896,1.958974358974359e-05,0.7839,1810
0.8177543215453624,0.34616097807884216,16860765.0,181,1736.917147619,1764931795.5846019,0.7806196741759777,0.2912,1.8564102564102563e-05,0.7944,1820
0.8483774736523628,0.2892525792121887,16950292.0,182,1746.531537291,1764931805.1993337,0.7718867994844913,0.2928,1.753846153846154e-05,0.8164,1830
0.8363623224198818,0.27626660466194153,17054507.0,183,1756.069496704,1764931814.7371564,0.7765117928385734,0.2944,1.6512820512820516e-05,0.831,1840
0.802637442946434,0.32867830991744995,17148292.0,184,1765.402971408,1764931824.0705552,0.7794670768082141,0.296,1.5487179487179486e-05,0.8108,1850
0.7748795036226511,0.2877272367477417,17249385.0,185,1774.936294653,1764931833.6038916,0.794642374664545,0.2976,1.4461538461538462e-05,0.7333,1860
0.8426805313676595,0.3207757771015167,17338221.0,186,1784.047523444,1764931842.7151997,0.7735078826546669,0.2992,1.3435897435897437e-05,0.8154,1870
0.7964523505419493,0.29723766446113586,17441485.0,187,1793.52516173,1764931852.1929078,0.7847213916480541,0.3008,1.2410256410256412e-05,0.7719,1880
0.7839968260377645,0.25215160846710205,17537215.0,188,1802.961883166,1764931861.6293533,0.7900898776948452,0.3024,1.1384615384615385e-05,0.768,1890
0.816053594276309,0.3140089809894562,17629094.0,189,1812.37722062,1764931871.044888,0.778935868293047,0.304,1.035897435897436e-05,0.8135,1900
0.8366946157068014,0.37021374702453613,17716366.0,190,1821.70495506,1764931880.3725605,0.777083171159029,0.3056,9.333333333333334e-06,0.832,1910
