train/learning_rate,_step,_runtime,train/grad_norm,train/num_tokens,train/mean_token_accuracy,train/epoch,train/entropy,train/global_step,train/loss,_timestamp
0.00018574358974358975,18,285.192908067,0.2932438552379608,895961.0,0.7734648808836937,0.0152,0.8512088149785996,190,0.8492,1764930349.2471867
0.00018471794871794872,19,300.369531528,0.20491890609264374,945444.0,0.788890716433525,0.016,0.7544465720653534,200,0.7749,1764930364.4240944
0.0001836923076923077,20,317.216989938,0.36817240715026855,996625.0,0.7821956783533096,0.0168,0.801973321288824,210,0.807,1764930381.2715175
0.00018266666666666667,21,332.797407756,0.2592949867248535,1049152.0,0.7653997585177421,0.0176,0.8494123667478561,220,0.8261,1764930396.8519757
0.00018164102564102564,22,347.394850827,0.2657293975353241,1097874.0,0.8076008602976799,0.0184,0.7060065813362598,230,0.6646,1764930411.4494164
0.00018061538461538464,23,363.434054416,0.2379600703716278,1155003.0,0.7727474421262741,0.0192,0.8019834972918034,240,0.7911,1764930427.4886
0.00017958974358974362,24,378.780881773,0.2337283492088318,1207010.0,0.7816843092441559,0.02,0.809645551815629,250,0.78,1764930442.8353755
0.00017856410256410256,25,393.33475972,0.19831813871860504,1254477.0,0.783053919672966,0.0208,0.7758305065333844,260,0.8055,1764930457.3892903
0.00017753846153846154,26,408.370349654,0.2200455218553543,1302567.0,0.778522464632988,0.0216,0.7965801402926445,270,0.8252,1764930472.4247792
0.0001765128205128205,27,422.582581026,0.24957023561000824,1346644.0,0.778286625444889,0.0224,0.8071919158101082,280,0.7935,1764930486.6371021
0.0001754871794871795,28,438.669868501,0.24219535291194916,1397675.0,0.774961256980896,0.0232,0.8181120947003364,290,0.8373,1764930502.7243981
0.00017446153846153848,29,453.110587699,0.22987253963947296,1436719.0,0.7815042316913605,0.024,0.7976471357047558,300,0.7881,1764930517.1650336
0.00017343589743589746,30,468.638709026,0.2527153491973877,1488962.0,0.7952620714902878,0.0248,0.7366645120084285,310,0.7178,1764930532.6931348
0.0001724102564102564,31,483.916307045,0.25372129678726196,1539708.0,0.8017228275537491,0.0256,0.7467064891010523,320,0.7148,1764930547.9707053
0.0001713846153846154,32,498.89920239,0.2101713865995407,1585162.0,0.797271154820919,0.0264,0.7442279510200024,330,0.7038,1764930562.9535837
0.00017035897435897437,33,513.488147986,0.2968834340572357,1629314.0,0.7883726790547371,0.0272,0.7576630920171737,340,0.7559,1764930577.5426884
0.00016933333333333335,34,528.321448097,0.3006334900856018,1674839.0,0.7883221551775932,0.028,0.7418303184211255,350,0.7429,1764930592.3758943
0.00016830769230769232,35,542.796226244,0.30470728874206543,1725288.0,0.803551584482193,0.0288,0.7163932465016842,360,0.6844,1764930606.850676
0.0001672820512820513,36,557.643015606,0.25599175691604614,1769515.0,0.7932341173291206,0.0296,0.7277529269456864,370,0.7261,1764930621.6974416
0.00016625641025641027,37,573.132349644,0.28387191891670227,1819165.0,0.7907403007149696,0.0304,0.732438787072897,380,0.7646,1764930637.1868992
0.00016523076923076924,38,587.735341283,0.24063608050346375,1863330.0,0.7882214576005936,0.0312,0.7726096719503402,390,0.7713,1764930651.789941
0.0001642051282051282,39,603.128991167,0.21992765367031097,1911493.0,0.809601828455925,0.032,0.7230245713144541,400,0.6641,1764930667.183524
0.00016317948717948719,40,620.048931464,0.2346835881471634,1961124.0,0.7635956227779388,0.0328,0.8997646734118462,410,0.8217,1764930684.1034606
0.00016215384615384616,41,634.632537565,0.24919727444648743,2005420.0,0.7727482840418816,0.0336,0.8156340822577477,420,0.8319,1764930698.6871624
0.00016112820512820513,42,648.99999224,0.2369815558195114,2048010.0,0.7930125087499619,0.0344,0.7327592894434929,430,0.749,1764930713.0545318
0.0001601025641025641,43,664.346523677,0.29209259152412415,2100957.0,0.789151182770729,0.0352,0.7379488378763199,440,0.7373,1764930728.4010901
0.00015907692307692308,44,679.282314289,0.29148760437965393,2151011.0,0.7878097161650658,0.036,0.7558606326580047,450,0.767,1764930743.3368294
0.00015805128205128205,45,694.228911104,0.2202235758304596,2197699.0,0.7808737248182297,0.0368,0.7734663136303425,460,0.7469,1764930758.2833982
0.00015702564102564102,46,709.493832162,0.21545928716659546,2247023.0,0.7944530934095383,0.0376,0.7687340125441551,470,0.7253,1764930773.5483212
0.00015600000000000002,47,723.959568043,0.20989347994327545,2287759.0,0.7970034047961235,0.0384,0.7324311137199402,480,0.7131,1764930788.0141513
0.000154974358974359,48,739.371836836,0.3497738540172577,2337593.0,0.7970990687608719,0.0392,0.7286103427410126,490,0.7006,1764930803.426249
0.00015394871794871794,49,755.534132542,0.2555662989616394,2386913.0,0.7877428665757179,0.04,0.7868364036083222,500,0.7364,1764930819.588436
0.00015292307692307692,50,771.584962683,0.20830419659614563,2435174.0,0.776464632153511,0.0408,0.8391286201775074,510,0.8166,1764930835.639377
0.0001518974358974359,51,787.382985999,0.2257779985666275,2487550.0,0.772299213707447,0.0416,0.8295758545398713,520,0.8324,1764930851.4374478
0.0001508717948717949,52,802.42981295,0.31477558612823486,2535522.0,0.7873342379927635,0.0424,0.7764382034540176,530,0.7616,1764930866.484016
0.00014984615384615386,53,817.586183644,0.2775799334049225,2581294.0,0.7862355232238769,0.0432,0.7730304338037968,540,0.7757,1764930881.64041
0.00014882051282051284,54,833.851196272,0.1683768779039383,2631579.0,0.8029026865959168,0.044,0.7399349346756935,550,0.6909,1764930897.9056144
0.00014779487179487178,55,849.214687866,0.2655124366283417,2676703.0,0.8118621647357941,0.0448,0.6844166003167629,560,0.6468,1764930913.2691736
0.00014676923076923078,56,864.323194825,0.22857122123241425,2723604.0,0.7708354726433754,0.0456,0.8194274492561817,570,0.8228,1764930928.377436
0.00014574358974358975,57,881.173750975,0.25351208448410034,2774545.0,0.7939776554703712,0.0464,0.7725453898310661,580,0.7081,1764930945.2279725
0.00014471794871794873,58,897.957795723,0.23422840237617493,2824822.0,0.7945858523249626,0.0472,0.7364597510546446,590,0.7204,1764930962.0120451
0.0001436923076923077,59,912.964038958,0.24107153713703156,2866961.0,0.7679858535528183,0.048,0.8448046267032623,600,0.8055,1764930977.0185027
0.00014266666666666667,60,929.308997647,0.23900236189365387,2920175.0,0.7729235738515854,0.0488,0.8389911651611328,610,0.8052,1764930993.3634138
0.00014164102564102565,61,944.596714302,0.3047502338886261,2965847.0,0.7854587033390998,0.0496,0.7717230968177319,620,0.7817,1764931008.6512263
0.00014061538461538462,62,961.278926269,0.1902966946363449,3024349.0,0.8051254019141197,0.0504,0.7065679661929607,630,0.6758,1764931025.3334467
0.0001395897435897436,63,976.571150846,0.34501874446868896,3069271.0,0.7795880630612373,0.0512,0.8023818105459213,640,0.8141,1764931040.6256547
0.00013856410256410257,64,991.214711709,0.2935696840286255,3110043.0,0.7864213868975639,0.052,0.7825051628053188,650,0.7543,1764931055.2692304
0.00013753846153846154,65,1006.244668802,0.3535505533218384,3153738.0,0.7831593856215477,0.0528,0.7640824183821678,660,0.7656,1764931070.2992206
0.00013651282051282054,66,1020.774223933,0.246542826294899,3195515.0,0.7943688675761222,0.0536,0.7577730655670166,670,0.7267,1764931084.8282726
0.00013548717948717949,67,1036.158110505,0.2383345067501068,3247854.0,0.8021114394068718,0.0544,0.7136828564107418,680,0.6869,1764931100.2125275
0.00013446153846153846,68,1050.991347107,0.17295075953006744,3292768.0,0.7868899047374726,0.0552,0.7708297073841095,690,0.7493,1764931115.045954
0.00013343589743589743,69,1066.116523128,0.23153352737426758,3340278.0,0.7923797205090523,0.056,0.7307298049330712,700,0.7293,1764931130.1710417
0.0001324102564102564,70,1081.209688156,0.24852780997753143,3386144.0,0.7937873661518097,0.0568,0.7582922466099262,710,0.7108,1764931145.2641406
0.0001313846153846154,71,1095.879158003,0.24450737237930298,3433251.0,0.8154169887304306,0.0576,0.660111277550459,720,0.642,1764931159.9336612
0.00013035897435897438,72,1112.00761438,0.2814857065677643,3484788.0,0.781505212187767,0.0584,0.7910499632358551,730,0.8115,1764931176.062001
0.00012933333333333332,73,1127.29760024,0.26298290491104126,3529770.0,0.7787453681230545,0.0592,0.7991524294018746,740,0.7861,1764931191.3518481
0.0001283076923076923,74,1142.334733534,0.2621406614780426,3577983.0,0.7873921170830727,0.06,0.8010196931660175,750,0.7779,1764931206.3891656
0.0001272820512820513,75,1158.06248305,0.27682510018348694,3627645.0,0.7793768972158432,0.0608,0.7890723869204521,760,0.7973,1764931222.1167355
0.00012625641025641027,76,1173.358669407,0.2648997902870178,3674104.0,0.775421217083931,0.0616,0.7980740830302239,770,0.8178,1764931237.4131122
0.00012523076923076924,77,1188.038444557,0.21808378398418427,3719129.0,0.8019390970468521,0.0624,0.7231741540133954,780,0.6742,1764931252.0928156
0.00012420512820512822,78,1202.695919045,0.3265494704246521,3763740.0,0.791019281744957,0.0632,0.7713056348264218,790,0.7386,1764931266.750256
0.0001231794871794872,79,1217.543944359,0.2609734833240509,3810077.0,0.7969226717948914,0.064,0.7264436691999435,800,0.6971,1764931281.5983438
0.00012215384615384616,80,1235.208790752,0.21668142080307007,3857120.0,0.7789683252573013,0.0648,0.7891533054411412,810,0.8045,1764931299.2631137
0.00012112820512820514,81,1249.741433413,0.19386297464370728,3901913.0,0.7934406936168671,0.0656,0.7795919343829155,820,0.741,1764931313.7959008
0.00012010256410256411,82,1265.57645054,0.23682714998722076,3952622.0,0.7868499532341957,0.0664,0.7777007184922695,830,0.7118,1764931329.6310005
0.00011907692307692308,83,1281.285028874,0.18376360833644867,4000829.0,0.7933093011379242,0.0672,0.7279255382716656,840,0.7429,1764931345.3394237
0.00011805128205128207,84,1296.470957136,0.2698165774345398,4050776.0,0.8031624585390091,0.068,0.6961231008172035,850,0.7005,1764931360.525281
0.00011702564102564104,85,1311.828914831,0.2913253605365753,4098412.0,0.7807730451226235,0.0688,0.8531560435891151,860,0.8034,1764931375.8832664
0.000116,86,1327.760302222,0.35032886266708374,4147318.0,0.7713165357708931,0.0696,0.8171934649348259,870,0.8513,1764931391.8148606
0.00011497435897435897,87,1342.03539629,0.21142299473285675,4189573.0,0.7823551997542382,0.0704,0.7660305373370647,880,0.7779,1764931406.0898976
0.00011394871794871795,88,1356.798647309,0.29860493540763855,4233356.0,0.7866086348891258,0.0712,0.7468204863369465,890,0.7346,1764931420.853162
0.00011292307692307693,89,1371.753249824,0.26109203696250916,4280747.0,0.7984925478696823,0.072,0.7269267074763774,900,0.705,1764931435.8077316
0.0001118974358974359,90,1386.707298825,0.2644994258880615,4328555.0,0.7788815021514892,0.0728,0.8131282344460488,910,0.7889,1764931450.761797
0.00011087179487179489,91,1401.084246929,0.36667734384536743,4375807.0,0.7798595577478409,0.0736,0.8209229819476604,920,0.8256,1764931465.138734
0.00010984615384615384,92,1416.336860656,0.2974010705947876,4422056.0,0.7946194335818291,0.0744,0.7399128615856171,930,0.7328,1764931480.3912716
0.00010882051282051283,93,1431.304069855,0.26702919602394104,4469069.0,0.7892294928431511,0.0752,0.7653005436062813,940,0.756,1764931495.3584359
0.0001077948717948718,94,1447.33883606,0.4046010375022888,4517887.0,0.7939155220985412,0.076,0.7507209919393063,950,0.7631,1764931511.3931239
0.00010676923076923077,95,1462.438591779,0.3071726858615875,4562394.0,0.781289191544056,0.0768,0.7911881886422634,960,0.7918,1764931526.4929557
0.00010574358974358976,96,1477.970763796,0.20100903511047363,4614503.0,0.7691873341798783,0.0776,0.8467214539647102,970,0.8304,1764931542.0250823
0.00010471794871794873,97,1492.987941332,0.29372507333755493,4656614.0,0.7896295219659806,0.0784,0.7607625409960747,980,0.7446,1764931557.042318
0.00010369230769230769,98,1509.092612157,0.27471858263015747,4711794.0,0.7887187331914902,0.0792,0.7755413316190243,990,0.7694,1764931573.1470056
0.00010266666666666666,99,1524.023073573,0.19284164905548096,4757186.0,0.8009621262550354,0.08,0.7429536506533623,1000,0.7023,1764931588.0774667
0.00010164102564102565,100,1540.497871408,0.33611541986465454,4805244.0,0.7962872609496117,0.0808,0.7383888207376004,1010,0.7126,1764931604.5522501
0.00010061538461538462,101,1556.22516192,0.28606173396110535,4846084.0,0.7785524025559425,0.0816,0.7761501260101795,1020,0.7799,1764931620.2796836
9.958974358974358e-05,102,1571.433626113,0.2773085832595825,4892170.0,0.7740743070840835,0.0824,0.8246098622679711,1030,0.7972,1764931635.488068
9.856410256410257e-05,103,1586.942872927,0.24301061034202576,4942612.0,0.8010782226920128,0.0832,0.7168726585805416,1040,0.679,1764931650.9974134
9.753846153846154e-05,104,1601.953974605,0.28479447960853577,4986857.0,0.7798663154244423,0.084,0.8087293170392513,1050,0.7789,1764931666.00838
9.651282051282052e-05,105,1617.48162922,0.2501508593559265,5032643.0,0.7889111146330834,0.0848,0.7760081328451633,1060,0.764,1764931681.5360093
9.548717948717949e-05,106,1633.910743579,0.19925472140312195,5085161.0,0.7777113646268845,0.0856,0.8040936604142189,1070,0.8204,1764931697.965272
9.446153846153846e-05,107,1649.854307088,0.2852194309234619,5138901.0,0.7750585451722145,0.0864,0.8228788942098617,1080,0.8192,1764931713.9087734
9.343589743589744e-05,108,1664.853805687,0.2890961468219757,5183705.0,0.7883116289973259,0.0872,0.7794195927679539,1090,0.7762,1764931728.9082096
9.241025641025641e-05,109,1680.483676051,0.27789026498794556,5237934.0,0.7807649329304696,0.088,0.7756769090890885,1100,0.7525,1764931744.5381627
9.13846153846154e-05,110,1695.626446086,0.2044970989227295,5283573.0,0.7972178816795349,0.0888,0.7418586619198322,1110,0.7266,1764931759.6809363
9.035897435897437e-05,111,1710.906213986,0.24514628946781158,5329279.0,0.7731294602155685,0.0896,0.8065127059817314,1120,0.8174,1764931774.9606576
8.933333333333334e-05,112,1727.074377292,0.3431180715560913,5377795.0,0.794176621735096,0.0904,0.7651249743998051,1130,0.7322,1764931791.1289372
8.830769230769231e-05,113,1743.033340223,0.3036417067050934,5425334.0,0.8060594350099564,0.0912,0.7248238354921341,1140,0.6886,1764931807.0870593
8.728205128205129e-05,114,1759.362750199,0.2518805265426636,5476137.0,0.788844732940197,0.092,0.7573114395141601,1150,0.7603,1764931823.4169798
8.625641025641026e-05,115,1775.902583305,0.26542630791664124,5523891.0,0.7898859098553658,0.0928,0.7586356293410063,1160,0.7547,1764931839.9569848
8.523076923076923e-05,116,1790.959531779,0.32999882102012634,5566684.0,0.7748376905918122,0.0936,0.8049598217010498,1170,0.7978,1764931855.0139759
8.420512820512822e-05,117,1805.890527071,0.23593217134475708,5614221.0,0.8047584116458892,0.0944,0.7306156508624554,1180,0.6928,1764931869.9450028
8.317948717948718e-05,118,1822.643945416,0.24638117849826813,5672485.0,0.8026944175362587,0.0952,0.729167402908206,1190,0.7055,1764931886.698542
8.215384615384615e-05,119,1838.190817893,0.23503896594047546,5718841.0,0.790800827741623,0.096,0.7159462004899979,1200,0.761,1764931902.245216
8.112820512820514e-05,120,1855.811263375,0.23100966215133667,5772340.0,0.7885156542062759,0.0968,0.7718680243939161,1210,0.763,1764931919.8657227
8.01025641025641e-05,121,1873.295418843,0.28244802355766296,5828481.0,0.7844945102930069,0.0976,0.7603043302893638,1220,0.7619,1764931937.349945
7.907692307692309e-05,122,1889.05790372,0.3184264898300171,5881101.0,0.7851805418729783,0.0984,0.7607468940317631,1230,0.7698,1764931953.1124482
7.805128205128206e-05,123,1903.527409959,0.24888299405574799,5924504.0,0.785437473654747,0.0992,0.798979526758194,1240,0.7444,1764931967.5819182
7.702564102564103e-05,124,1917.875509191,0.22705425322055817,5968314.0,0.8087529122829438,0.1,0.6855724506080151,1250,0.683,1764931981.9300358
7.6e-05,125,1933.111020282,0.3027333617210388,6012961.0,0.8045799419283867,0.1008,0.6926377147436142,1260,0.6834,1764931997.1655514
7.497435897435898e-05,126,1948.378022634,0.2906424403190613,6057334.0,0.7714578360319138,0.1016,0.8044809684157371,1270,0.816,1764932012.4326007
7.394871794871795e-05,127,1963.183757561,0.27595454454421997,6105532.0,0.7886788845062256,0.1024,0.7663258291780949,1280,0.7893,1764932027.2381678
7.292307692307692e-05,128,1979.83127328,0.27989113330841064,6159607.0,0.7869295388460159,0.1032,0.7760808154940605,1290,0.7844,1764932043.885731
7.189743589743591e-05,129,1995.021891555,0.3233625292778015,6198758.0,0.778785164654255,0.104,0.7993358921259641,1300,0.8097,1764932059.0762813
7.087179487179487e-05,130,2011.219185043,0.3146609663963318,6244275.0,0.7882069453597069,0.1048,0.7481466811150312,1310,0.7408,1764932075.2736201
6.984615384615386e-05,131,2026.391957086,0.2776775360107422,6288097.0,0.7868651479482651,0.1056,0.7810294561088085,1320,0.7611,1764932090.4465733
6.882051282051283e-05,132,2042.330233921,0.29996728897094727,6336180.0,0.7711210310459137,0.1064,0.8024478875100612,1330,0.8031,1764932106.384664
6.779487179487179e-05,133,2057.285850834,0.23847822844982147,6382568.0,0.7860568329691887,0.1072,0.7626181446015835,1340,0.7412,1764932121.3402853
6.676923076923078e-05,134,2073.236970069,0.2522083520889282,6439032.0,0.8227947756648064,0.108,0.6526293076574803,1350,0.6219,1764932137.291382
6.574358974358975e-05,135,2089.320163735,0.26345160603523254,6487277.0,0.7751865819096565,0.1088,0.7915040083229542,1360,0.7925,1764932153.374628
6.471794871794872e-05,136,2105.241460793,0.20764820277690887,6540796.0,0.7858704969286918,0.1096,0.8047098971903324,1370,0.8084,1764932169.2959979
6.36923076923077e-05,137,2120.715150274,0.25571590662002563,6587806.0,0.8001256138086319,0.1104,0.6887165471911431,1380,0.701,1764932184.7696736
6.266666666666667e-05,138,2135.395402281,0.21442924439907074,6635158.0,0.8040135130286217,0.1112,0.6929894782602787,1390,0.6832,1764932199.4498851
6.164102564102564e-05,139,2152.296398557,0.23413006961345673,6689371.0,0.7947724297642708,0.112,0.7177817232906818,1400,0.7284,1764932216.3507736
6.061538461538462e-05,140,2168.991286498,0.3566100597381592,6735632.0,0.8271493092179298,0.1128,0.6514976657927036,1410,0.6084,1764932233.0458004
5.9589743589743593e-05,141,2185.01811231,0.27599579095840454,6787075.0,0.8058943510055542,0.1136,0.7093689665198326,1420,0.6634,1764932249.072624
5.8564102564102567e-05,142,2200.020875092,0.2418573796749115,6825967.0,0.7863770514726639,0.1144,0.785764642804861,1430,0.7619,1764932264.0754209
5.753846153846154e-05,143,2216.715297975,0.19793297350406647,6879192.0,0.7967187866568566,0.1152,0.7449975915253162,1440,0.7355,1764932280.7697623
5.651282051282052e-05,144,2232.36551187,0.2567414343357086,6927829.0,0.7941703572869301,0.116,0.7166548170149326,1450,0.7276,1764932296.4198503
5.5487179487179486e-05,145,2248.070637331,0.21846911311149597,6977761.0,0.8018478184938431,0.1168,0.732884306460619,1460,0.7064,1764932312.1250458
5.4461538461538466e-05,146,2263.849137923,0.2999964952468872,7028359.0,0.7830248579382897,0.1176,0.7770612224936485,1470,0.7637,1764932327.903544
5.343589743589744e-05,147,2280.902307289,0.33384743332862854,7078032.0,0.7879855051636696,0.1184,0.7673819474875927,1480,0.7683,1764932344.9567084
5.241025641025641e-05,148,2297.189053176,0.19459807872772217,7122885.0,0.7917401030659675,0.1192,0.7503227159380913,1490,0.724,1764932361.2435849
5.1384615384615385e-05,149,2312.638370831,0.31747105717658997,7167043.0,0.7878604993224144,0.12,0.7533931218087673,1500,0.7455,1764932376.692812
5.0358974358974365e-05,150,2327.751475991,0.34035876393318176,7213623.0,0.7829157188534737,0.1208,0.7677109681069851,1510,0.741,1764932391.806043
4.933333333333334e-05,151,2345.146380609,0.3242976665496826,7276609.0,0.81817567050457,0.1216,0.6669513449072838,1520,0.6676,1764932409.2007945
4.830769230769231e-05,152,2361.623285083,0.29564815759658813,7333915.0,0.7958677247166633,0.1224,0.7688343726098538,1530,0.7565,1764932425.6777887
4.7282051282051284e-05,153,2377.209742487,0.19098258018493652,7382773.0,0.7992858603596688,0.1232,0.724524588137865,1540,0.7304,1764932441.264203
4.625641025641026e-05,154,2393.282381661,0.240073561668396,7434437.0,0.8009681642055512,0.124,0.6969535388052464,1550,0.669,1764932457.3368134
4.523076923076923e-05,155,2408.8747062,0.28541702032089233,7474918.0,0.7819783225655556,0.1248,0.7764116883277893,1560,0.788,1764932472.929142
4.42051282051282e-05,156,2424.366634303,0.3435678482055664,7516961.0,0.7843711197376251,0.1256,0.8065809108316898,1570,0.7846,1764932488.420989
4.317948717948718e-05,157,2440.639601317,0.235407292842865,7567926.0,0.7752938732504845,0.1264,0.7812765277922153,1580,0.8136,1764932504.6941996
4.2153846153846156e-05,158,2455.768428567,0.24398265779018402,7615491.0,0.7900308355689049,0.1272,0.723968155682087,1590,0.7395,1764932519.8228488
4.1128205128205136e-05,159,2470.984472425,0.265962690114975,7657144.0,0.7900684237480163,0.128,0.7498046457767487,1600,0.7333,1764932535.0389233
4.01025641025641e-05,160,2488.006410857,0.2521687150001526,7707852.0,0.7915669679641724,0.1288,0.7420685909688473,1610,0.7215,1764932552.0607724
3.9076923076923075e-05,161,2503.956939909,0.22051653265953064,7757427.0,0.7997576653957367,0.1296,0.7231189012527466,1620,0.6982,1764932568.0113873
3.8051282051282055e-05,162,2518.967007273,0.30988723039627075,7805918.0,0.7956442251801491,0.1304,0.7253385096788406,1630,0.6921,1764932583.021409
3.702564102564103e-05,163,2536.235964874,0.30906641483306885,7860964.0,0.7785987108945847,0.1312,0.8168238256126642,1640,0.7984,1764932600.2904274
3.6e-05,164,2553.558965094,0.2376166433095932,7914526.0,0.7817032814025879,0.132,0.8005867473781109,1650,0.7869,1764932617.613406
3.497435897435898e-05,165,2568.917955621,0.23236000537872314,7961247.0,0.7925801485776901,0.1328,0.7534458450973034,1660,0.7935,1764932632.972313
3.3948717948717954e-05,166,2583.924807825,0.23859192430973053,8009200.0,0.7809760108590126,0.1336,0.8408897772431374,1670,0.8135,1764932647.9791832
3.292307692307692e-05,167,2599.748857367,0.18957160413265228,8059489.0,0.783082303404808,0.1344,0.7767279945313931,1680,0.7402,1764932663.8031769
3.18974358974359e-05,168,2615.021432245,0.3703068494796753,8101591.0,0.7954136848449707,0.1352,0.7402393318712711,1690,0.6915,1764932679.075723
3.087179487179487e-05,169,2630.800368524,0.347703218460083,8154160.0,0.7850349172949791,0.136,0.7766983151435852,1700,0.7889,1764932694.8547535
2.9846153846153846e-05,170,2647.007862926,0.31807824969291687,8204590.0,0.7808422803878784,0.1368,0.7934296555817127,1710,0.7615,1764932711.062261
2.8820512820512822e-05,171,2662.328905762,0.32084858417510986,8252676.0,0.7813172116875648,0.1376,0.7587143741548061,1720,0.7892,1764932726.3832605
2.7794871794871796e-05,172,2679.069172019,0.2413807511329651,8309278.0,0.7881188005208969,0.1384,0.7420363314449787,1730,0.751,1764932743.123576
2.676923076923077e-05,173,2694.531650646,0.24507734179496765,8360125.0,0.8070244818925858,0.1392,0.7017806708812714,1740,0.6733,1764932758.586074
2.5743589743589745e-05,174,2710.331952432,0.3065997064113617,8410136.0,0.8110633462667465,0.14,0.6924397874623537,1750,0.6379,1764932774.3863137
2.4717948717948718e-05,175,2726.566713703,0.3045715391635895,8462264.0,0.7933856770396233,0.1408,0.727673364430666,1760,0.7158,1764932790.6212149
2.3692307692307695e-05,176,2741.506282419,0.2672586739063263,8504177.0,0.7844565734267235,0.1416,0.7366539098322391,1770,0.739,1764932805.5608428
2.2666666666666668e-05,177,2757.082309037,0.23170116543769836,8554832.0,0.7969258695840835,0.1424,0.7545518115162849,1780,0.684,1764932821.136823
2.164102564102564e-05,178,2773.084027431,0.275016188621521,8605860.0,0.8038753584027291,0.1432,0.7343185484409332,1790,0.7075,1764932837.1385546
2.0615384615384617e-05,179,2787.770588871,0.26037129759788513,8655015.0,0.7996850028634072,0.144,0.7480966493487358,1800,0.7036,1764932851.8251102
1.958974358974359e-05,180,2804.341301289,0.25329676270484924,8702670.0,0.8032325431704521,0.1448,0.6942417971789837,1810,0.6827,1764932868.395775
1.8564102564102563e-05,181,2819.151748385,0.29155653715133667,8745553.0,0.8124146550893784,0.1456,0.679154297709465,1820,0.6547,1764932883.2062206
1.753846153846154e-05,182,2834.439079268,0.2238633632659912,8792497.0,0.777514536678791,0.1464,0.8064493887126446,1830,0.7957,1764932898.4936085
1.6512820512820516e-05,183,2851.016654789,0.1909768283367157,8849129.0,0.7977006644010544,0.1472,0.7542717568576336,1840,0.7238,1764932915.0711563
1.5487179487179486e-05,184,2866.820860453,0.27557572722435,8900728.0,0.7936238646507263,0.148,0.7629790104925632,1850,0.7277,1764932930.8751845
1.4461538461538462e-05,185,2881.519783193,0.26150113344192505,8944287.0,0.8086210533976554,0.1488,0.7128946892917156,1860,0.6731,1764932945.5743563
1.3435897435897437e-05,186,2897.815063004,0.22891606390476227,8997938.0,0.7945017099380494,0.1496,0.7524346232414245,1870,0.7578,1764932961.8695936
1.2410256410256412e-05,187,2914.286567527,0.21894508600234985,9051419.0,0.8111114844679832,0.1504,0.6797483764588833,1880,0.6513,1764932978.3408294
1.1384615384615385e-05,188,2929.11670414,0.2831867039203644,9096852.0,0.8073084771633148,0.1512,0.7147396564483642,1890,0.6933,1764932993.1709988
1.035897435897436e-05,189,2944.479869481,0.21049772202968597,9149313.0,0.7776601269841195,0.152,0.7981436282396317,1900,0.815,1764933008.5342984
