train/grad_norm,train/global_step,train/loss,train/mean_token_accuracy,train/entropy,train/num_tokens,train/learning_rate,_runtime,_timestamp,_step,train/epoch
0.26205265522003174,540,0.7052,0.7958187080919743,0.7194831853732466,4539653.0,0.00014984615384615386,1962.265727688,1764932033.325507,53,0.0864
0.2861124575138092,550,0.7013,0.7956680424511433,0.6984997086226941,4620160.0,0.00014882051282051284,1998.811759788,1764932069.8714736,54,0.088
0.27937647700309753,560,0.6666,0.803042470663786,0.7081422589719295,4700294.0,0.00014779487179487178,2034.792896264,1764932105.852556,55,0.0896
0.29137328267097473,570,0.6776,0.80115672275424,0.6937116786837578,4785569.0,0.00014676923076923078,2071.987352979,1764932143.0470119,56,0.0912
0.24270522594451904,580,0.6521,0.8104788832366466,0.6696332516148686,4868096.0,0.00014574358974358975,2108.010249463,1764932179.0700016,57,0.0928
0.2358565330505371,590,0.6558,0.8051909431815147,0.6762487012892962,4949725.0,0.00014471794871794873,2143.729343073,1764932214.7890422,58,0.0944
0.25502026081085205,600,0.6678,0.8029987901449204,0.6942833259701728,5031110.0,0.0001436923076923077,2179.361048138,1764932250.4205537,59,0.096
0.26447466015815735,610,0.6828,0.7988848894834518,0.7027809733524919,5121559.0,0.00014266666666666667,2217.251822676,1764932288.311461,60,0.0976
0.2512750029563904,620,0.6931,0.7967617601156235,0.724544932320714,5203479.0,0.00014164102564102565,2252.396125195,1764932323.4557395,61,0.0992
0.2668328285217285,630,0.6377,0.8093214891850948,0.6769160075113178,5290399.0,0.00014061538461538462,2289.636221887,1764932360.6958408,62,0.1008
0.29317304491996765,640,0.7083,0.7947106875479222,0.7197567082941532,5371320.0,0.0001395897435897436,2325.019389529,1764932396.079011,63,0.1024
0.24870309233665466,650,0.6562,0.8106088422238826,0.6746718913316727,5453904.0,0.00013856410256410257,2361.865170142,1764932432.9246945,64,0.104
0.2909649908542633,660,0.694,0.8012957938015461,0.6963270861655474,5537407.0,0.00013753846153846154,2398.183835901,1764932469.2436175,65,0.1056
0.25349873304367065,670,0.6765,0.8022810183465481,0.7056861706078053,5623558.0,0.00013651282051282054,2434.202845284,1764932505.2626023,66,0.1072
0.28508639335632324,680,0.7305,0.7894274361431599,0.7407789055258036,5703546.0,0.00013548717948717949,2469.861839453,1764932540.921554,67,0.1088
0.23374907672405243,690,0.6691,0.8017969019711018,0.6895221393555403,5783974.0,0.00013446153846153846,2505.359696734,1764932576.419334,68,0.1104
0.23755507171154022,700,0.6688,0.8006901189684867,0.6973775967955589,5873121.0,0.00013343589743589743,2542.585072651,1764932613.6446881,69,0.112
0.22067029774188995,710,0.6691,0.8017538949847222,0.6846479006111622,5960252.0,0.0001324102564102564,2578.426280177,1764932649.485968,70,0.1136
0.22918875515460968,720,0.6122,0.816390921920538,0.6477485718205571,6051201.0,0.0001313846153846154,2615.741133389,1764932686.800902,71,0.1152
0.2697966396808624,730,0.6454,0.811495941132307,0.680670134909451,6138000.0,0.00013035897435897438,2653.083169562,1764932724.1427486,72,0.1168
0.24217067658901215,740,0.6342,0.8122363805770874,0.6652224890887737,6223003.0,0.00012933333333333332,2689.672153605,1764932760.7318554,73,0.1184
0.22550755739212036,750,0.6749,0.7989070609211921,0.6869373563677073,6308954.0,0.0001283076923076923,2725.447243692,1764932796.5069358,74,0.12
0.25152504444122314,760,0.6433,0.810556448251009,0.6713547332212328,6390021.0,0.0001272820512820513,2760.164079067,1764932831.2237108,75,0.1216
0.19501757621765137,770,0.6503,0.8111737266182899,0.6691599529236555,6476915.0,0.00012625641025641027,2796.696332948,1764932867.7560759,76,0.1232
0.27648547291755676,780,0.6655,0.8017288632690907,0.6972070537507534,6564064.0,0.00012523076923076924,2833.51155845,1764932904.571295,77,0.1248
0.22332581877708435,790,0.6631,0.8012119583785534,0.7073151681572198,6647182.0,0.00012420512820512822,2870.091786052,1764932941.1514554,78,0.1264
0.2390580028295517,800,0.6707,0.80748703032732,0.6794660232961178,6740943.0,0.0001231794871794872,2907.514087796,1764932978.5737953,79,0.128
0.25659844279289246,810,0.6752,0.8019700683653355,0.677124559506774,6822423.0,0.00012215384615384616,2945.222496546,1764933016.282194,80,0.1296
0.17071449756622314,820,0.6064,0.820762763172388,0.6329897500574588,6911924.0,0.00012112820512820514,2982.900252473,1764933053.9598608,81,0.1312
0.24891115725040436,830,0.6823,0.8034254498779774,0.7020800013095141,7004711.0,0.00012010256410256411,3019.913764662,1764933090.9734523,82,0.1328
0.2109483927488327,840,0.6638,0.8048671618103981,0.6849714975804091,7090935.0,0.00011907692307692308,3056.108163372,1764933127.1677833,83,0.1344
0.7400684952735901,850,0.6489,0.8090103603899479,0.6708546938374639,7175154.0,0.00011805128205128207,3092.509550057,1764933163.569202,84,0.136
0.24704226851463318,860,0.6367,0.8112354643642903,0.6367641523480415,7259847.0,0.00011702564102564104,3128.940339537,1764933199.99996,85,0.1376
0.2401731312274933,870,0.6721,0.8093198515474797,0.6774096166715026,7346936.0,0.000116,3165.677035156,1764933236.7366965,86,0.1392
0.2888462245464325,880,0.6727,0.8059169858694076,0.680440316721797,7427213.0,0.00011497435897435897,3201.487028453,1764933272.5467913,87,0.1408
0.285765141248703,890,0.6306,0.8132592484354972,0.667228152230382,7514613.0,0.00011394871794871795,3238.43840292,1764933309.4977782,88,0.1424
0.2392737716436386,900,0.6303,0.8110469676554203,0.6540079016238451,7603968.0,0.00011292307692307693,3275.577706351,1764933346.6373005,89,0.144
0.23666320741176605,910,0.6908,0.7995990373194217,0.6887527273967862,7694035.0,0.0001118974358974359,3312.752443194,1764933383.812121,90,0.1456
0.2819523215293884,920,0.6599,0.8033315904438496,0.6681041914969683,7785521.0,0.00011087179487179489,3349.206018096,1764933420.265539,91,0.1472
0.27477163076400757,930,0.6745,0.8039119981229306,0.6923670459538698,7870343.0,0.00010984615384615384,3385.749548054,1764933456.8091593,92,0.1488
0.2011951059103012,940,0.6251,0.8144066289067269,0.6487508946098387,7957823.0,0.00010882051282051283,3421.844586604,1764933492.9043143,93,0.1504
0.24551627039909363,950,0.6529,0.8016908526420593,0.7013706393539906,8042336.0,0.0001077948717948718,3458.140685794,1764933529.200267,94,0.152
0.23537492752075195,960,0.6908,0.7964755602180957,0.7108242269605398,8125519.0,0.00010676923076923077,3494.19453056,1764933565.254242,95,0.1536
0.19323191046714783,970,0.633,0.8118509829044342,0.6488487977534533,8213853.0,0.00010574358974358976,3531.234073362,1764933602.2938235,96,0.1552
0.2582939863204956,980,0.6417,0.8119079820811749,0.6559029813855887,8299394.0,0.00010471794871794873,3567.65825633,1764933638.7178688,97,0.1568
0.2602156102657318,990,0.6951,0.7997087150812149,0.6966265492141247,8381998.0,0.00010369230769230769,3603.736901179,1764933674.7965844,98,0.1584
0.2397507280111313,1000,0.7469,0.7887904860079289,0.7567770414054393,8463153.0,0.00010266666666666666,3639.754499239,1764933710.8141525,99,0.16
0.31508368253707886,1010,0.6516,0.8063628643751144,0.6809725046157837,8551709.0,0.00010164102564102565,3677.782969,1764933748.842614,100,0.1616
0.18689246475696564,1020,0.6925,0.7964153960347176,0.6996904145926237,8637435.0,0.00010061538461538462,3714.135806913,1764933785.1954684,101,0.1632
0.24176467955112457,1030,0.6473,0.8115708716213703,0.6719986565411091,8728929.0,9.958974358974358e-05,3750.858557615,1764933821.9183037,102,0.1648
0.30937185883522034,1040,0.646,0.8080654971301555,0.6608221434056759,8810853.0,9.856410256410257e-05,3786.837924968,1764933857.897468,103,0.1664
0.25709298253059387,1050,0.6589,0.8027595944702626,0.6847817879170179,8894158.0,9.753846153846154e-05,3821.794408434,1764933892.854099,104,0.168
0.22680044174194336,1060,0.6391,0.8117578364908695,0.6558904327452183,8980688.0,9.651282051282052e-05,3858.672724348,1764933929.7322586,105,0.1696
0.23761531710624695,1070,0.6778,0.8039894707500934,0.7035030577331781,9065019.0,9.548717948717949e-05,3894.823279494,1764933965.8829107,106,0.1712
0.25803783535957336,1080,0.6066,0.8199951015412807,0.6520958635956049,9151432.0,9.446153846153846e-05,3931.079947468,1764934002.1396668,107,0.1728
0.233774796128273,1090,0.6652,0.803885543346405,0.6792292021214962,9243143.0,9.343589743589744e-05,3967.577166087,1764934038.636844,108,0.1744
0.2673138678073883,1100,0.649,0.8110396355390549,0.6537417821586132,9323911.0,9.241025641025641e-05,4002.744249475,1764934073.8038464,109,0.176
0.191145658493042,1110,0.6388,0.8112299993634224,0.6678118726238609,9411079.0,9.13846153846154e-05,4040.066571079,1764934111.1262908,110,0.1776
0.262530654668808,1120,0.663,0.802896686643362,0.6734772022813559,9495274.0,9.035897435897437e-05,4076.263574419,1764934147.3232653,111,0.1792
0.28159165382385254,1130,0.641,0.8125087432563305,0.6744660343974829,9580425.0,8.933333333333334e-05,4112.208763899,1764934183.2685628,112,0.1808
0.2801162302494049,1140,0.6432,0.8105685174465179,0.6372644767165184,9668735.0,8.830769230769231e-05,4148.759125428,1764934219.8187525,113,0.1824
0.29098930954933167,1150,0.6389,0.8161231011152268,0.656765191257,9745760.0,8.728205128205129e-05,4185.081637262,1764934256.1412477,114,0.184
0.24235530197620392,1160,0.6121,0.8181796006858348,0.6414301689714194,9836264.0,8.625641025641026e-05,4221.690962175,1764934292.7506962,115,0.1856
0.2590984106063843,1170,0.6439,0.8098350271582604,0.6589106976985931,9921091.0,8.523076923076923e-05,4258.013391118,1764934329.0730703,116,0.1872
0.2267715334892273,1180,0.5944,0.8210765279829502,0.6167615247890353,10007256.0,8.420512820512822e-05,4294.135186092,1764934365.1947832,117,0.1888
0.3045922517776489,1190,0.6206,0.8163393706083297,0.644890321791172,10095839.0,8.317948717948718e-05,4330.739086759,1764934401.798675,118,0.1904
0.26885733008384705,1200,0.6679,0.8089406073093415,0.6630970854312181,10182644.0,8.215384615384615e-05,4367.413065095,1764934438.4727595,119,0.192
0.2330840677022934,1210,0.6468,0.8040082834661006,0.6873025972396135,10271664.0,8.112820512820514e-05,4405.711730623,1764934476.7714133,120,0.1936
0.2974717319011688,1220,0.6142,0.8189170658588409,0.6319252829998732,10359377.0,8.01025641025641e-05,4442.072931034,1764934513.1325934,121,0.1952
0.23393434286117554,1230,0.634,0.8093949176371098,0.6376881524920464,10448524.0,7.907692307692309e-05,4479.232845065,1764934550.2924178,122,0.1968
0.26935070753097534,1240,0.6191,0.8182357519865036,0.6522282544523478,10542325.0,7.805128205128206e-05,4516.023510991,1764934587.0831757,123,0.1984
0.2842828631401062,1250,0.69,0.8002550281584263,0.699147217720747,10629931.0,7.702564102564103e-05,4552.8949449,1764934623.954603,124,0.2
0.2518252730369568,1260,0.6611,0.8039830051362514,0.6823782004415989,10706834.0,7.6e-05,4588.289745253,1764934659.349283,125,0.2016
0.25418755412101746,1270,0.6129,0.8150981895625591,0.6439609810709953,10797418.0,7.497435897435898e-05,4625.180175362,1764934696.2398639,126,0.2032
0.3278757929801941,1280,0.6343,0.8142198279500008,0.6437026116997003,10875975.0,7.394871794871795e-05,4660.718532016,1764934731.7781281,127,0.2048
0.3045805096626282,1290,0.6292,0.8165792524814606,0.6365871511399745,10966710.0,7.292307692307692e-05,4697.14660635,1764934768.2063541,128,0.2064
0.261401891708374,1300,0.6074,0.8206178396940231,0.6281922036781907,11054235.0,7.189743589743591e-05,4733.420196678,1764934804.4799087,129,0.208
0.2805629372596741,1310,0.6242,0.8124283440411091,0.6627217177301645,11138884.0,7.087179487179487e-05,4770.534675499,1764934841.5944276,130,0.2096
0.2612099051475525,1320,0.6557,0.8085189551115036,0.6867006108164787,11218168.0,6.984615384615386e-05,4806.310879967,1764934877.370519,131,0.2112
0.29003432393074036,1330,0.6287,0.8130397111177444,0.6297525186091661,11303292.0,6.882051282051283e-05,4842.602981262,1764934913.6627774,132,0.2128
0.247272789478302,1340,0.5911,0.8191831886768342,0.6460988573729992,11388326.0,6.779487179487179e-05,4879.442842235,1764934950.502577,133,0.2144
0.2858044505119324,1350,0.6724,0.8022612243890762,0.6848032178357244,11467509.0,6.676923076923078e-05,4915.210560155,1764934986.2702475,134,0.216
0.28765782713890076,1360,0.6705,0.8039990298449993,0.6903899133205413,11548780.0,6.574358974358975e-05,4950.722070651,1764935021.7816792,135,0.2176
0.24239148199558258,1370,0.6408,0.812556778639555,0.638668903708458,11637948.0,6.471794871794872e-05,4987.162614151,1764935058.2223957,136,0.2192
0.2616868019104004,1380,0.6615,0.8009581424295902,0.6861339796334505,11720956.0,6.36923076923077e-05,5023.032842359,1764935094.092462,137,0.2208
0.40183886885643005,1390,0.6343,0.8112044356763363,0.6494216781109572,11799316.0,6.266666666666667e-05,5058.255712205,1764935129.3154562,138,0.2224
0.26354578137397766,1400,0.652,0.8066568605601787,0.6821409035474062,11883310.0,6.164102564102564e-05,5094.054467567,1764935165.1140857,139,0.224
0.22384166717529297,1410,0.6533,0.8049109309911728,0.6921706456691027,11964429.0,6.061538461538462e-05,5132.429732593,1764935203.4893365,140,0.2256
0.2569853663444519,1420,0.6235,0.8119269348680973,0.6520570505410432,12048817.0,5.9589743589743593e-05,5168.713044233,1764935239.7727654,141,0.2272
0.3098413050174713,1430,0.6962,0.8007712356746197,0.6893057100474834,12129462.0,5.8564102564102567e-05,5204.928585932,1764935275.9882247,142,0.2288
0.24301567673683167,1440,0.5905,0.8188537031412124,0.6423026002943516,12205089.0,5.753846153846154e-05,5240.589387519,1764935311.6490095,143,0.2304
0.2796430289745331,1450,0.6166,0.8138087831437588,0.6415103917941452,12289275.0,5.651282051282052e-05,5276.346071277,1764935347.4057295,144,0.232
0.24210116267204285,1460,0.6025,0.8184147752821446,0.6443306729197502,12375974.0,5.5487179487179486e-05,5313.444057836,1764935384.5035768,145,0.2336
0.22933329641819,1470,0.6118,0.8161597050726414,0.6384583204984665,12460590.0,5.4461538461538466e-05,5348.846218848,1764935419.9059827,146,0.2352
0.21809667348861694,1480,0.6642,0.8028281889855862,0.6843188751488924,12542551.0,5.343589743589744e-05,5385.026014163,1764935456.0855443,147,0.2368
0.2165326625108719,1490,0.6178,0.8154200427234173,0.6523896751925349,12634039.0,5.241025641025641e-05,5421.879559136,1764935492.9392912,148,0.2384
0.24465423822402954,1500,0.6285,0.8139711186289788,0.6313045393675566,12714400.0,5.1384615384615385e-05,5456.570314271,1764935527.6292717,149,0.24
0.2777402400970459,1510,0.6055,0.823336610198021,0.6031519385054708,12801084.0,5.0358974358974365e-05,5494.474344016,1764935565.5315287,150,0.2416
0.2455286830663681,1520,0.6274,0.8152191139757633,0.6360746953636408,12885647.0,4.933333333333334e-05,5531.851985194,1764935602.9115849,151,0.2432
0.20764949917793274,1530,0.625,0.8160425245761871,0.6303136616945266,12974633.0,4.830769230769231e-05,5567.849505396,1764935638.9091551,152,0.2448
0.27893516421318054,1540,0.6382,0.8159642927348614,0.6651130232959985,13061035.0,4.7282051282051284e-05,5604.605603909,1764935675.6652842,153,0.2464
0.23253576457500458,1550,0.6688,0.8008908100426197,0.7026709008961916,13144441.0,4.625641025641026e-05,5640.817478913,1764935711.8771305,154,0.248
0.28024810552597046,1560,0.6713,0.8015293166041374,0.6787698058411479,13225493.0,4.523076923076923e-05,5677.145929135,1764935748.205548,155,0.2496
0.26684287190437317,1570,0.7585,0.7855961441993713,0.7552503548562527,13308900.0,4.42051282051282e-05,5714.073101224,1764935785.132734,156,0.2512
0.22334682941436768,1580,0.6187,0.8150459565222263,0.647504373639822,13393173.0,4.317948717948718e-05,5750.892410424,1764935821.9520044,157,0.2528
0.262631356716156,1590,0.6875,0.800678563863039,0.6895905489102006,13482117.0,4.2153846153846156e-05,5787.935900937,1764935858.9956112,158,0.2544
0.27815327048301697,1600,0.6785,0.8041009716689587,0.6793122181668878,13562935.0,4.1128205128205136e-05,5824.71986219,1764935895.779594,159,0.256
0.25834643840789795,1610,0.614,0.8128224954009056,0.6414350474253296,13646744.0,4.01025641025641e-05,5863.01913721,1764935934.078778,160,0.2576
0.23246023058891296,1620,0.6558,0.8052598655223846,0.6711590941995382,13734626.0,3.9076923076923075e-05,5900.1185234,1764935971.1782498,161,0.2592
0.2464083433151245,1630,0.6158,0.8155728071928025,0.645536320284009,13812845.0,3.8051282051282055e-05,5935.906955843,1764936006.9667172,162,0.2608
0.18768219649791718,1640,0.6419,0.8119693286716938,0.6675078723579645,13898840.0,3.702564102564103e-05,5971.850519959,1764936042.9102213,163,0.2624
0.26505792140960693,1650,0.6514,0.8057054050266743,0.6780543524771929,13976024.0,3.6e-05,6006.475326407,1764936077.5349212,164,0.264
0.26451054215431213,1660,0.6335,0.810769009590149,0.6622879404574633,14058694.0,3.497435897435898e-05,6042.613549941,1764936113.6732113,165,0.2656
0.2686769962310791,1670,0.6437,0.8082605734467506,0.6490279689431191,14148382.0,3.3948717948717954e-05,6079.531649461,1764936150.591272,166,0.2672
0.23579485714435577,1680,0.655,0.8116570800542832,0.6472152631729842,14236830.0,3.292307692307692e-05,6116.130219749,1764936187.1899347,167,0.2688
0.23636706173419952,1690,0.6459,0.8078387878835201,0.6694307403638959,14315670.0,3.18974358974359e-05,6152.101386082,1764936223.161126,168,0.2704
0.2788451313972473,1700,0.637,0.8139062635600567,0.6618372064083815,14401366.0,3.087179487179487e-05,6188.93732896,1764936259.9969864,169,0.272
0.2741530239582062,1710,0.6394,0.8093137830495835,0.6534291245043278,14490465.0,2.9846153846153846e-05,6225.549756617,1764936296.609352,170,0.2736
0.26616692543029785,1720,0.6426,0.8117509067058564,0.6676144868135452,14572146.0,2.8820512820512822e-05,6261.170840521,1764936332.2304862,171,0.2752
0.276863694190979,1730,0.6835,0.800414539128542,0.6807584699243308,14657220.0,2.7794871794871796e-05,6297.365895477,1764936368.425611,172,0.2768
0.2798997461795807,1740,0.5945,0.8196710459887981,0.6217752110213042,14744344.0,2.676923076923077e-05,6332.924330084,1764936403.984016,173,0.2784
0.26192086935043335,1750,0.6679,0.8039079539477825,0.6838283609598875,14829645.0,2.5743589743589745e-05,6368.601229996,1764936439.6608765,174,0.28
0.24404077231884003,1760,0.6988,0.7966384842991829,0.7122473869472742,14919986.0,2.4717948717948718e-05,6405.24729764,1764936476.3070467,175,0.2816
0.23358036577701569,1770,0.6574,0.8073488563299179,0.6709759637713433,15001516.0,2.3692307692307695e-05,6441.280246028,1764936512.3399591,176,0.2832
0.24060770869255066,1780,0.6401,0.8133809603750706,0.6427486091852188,15084462.0,2.2666666666666668e-05,6476.962079793,1764936548.0217395,177,0.2848
0.2735903859138489,1790,0.6483,0.8100570768117905,0.6728497002273798,15182449.0,2.164102564102564e-05,6514.715066281,1764936585.774665,178,0.2864
0.2896919548511505,1800,0.6261,0.8137587815523147,0.6660662516951561,15270528.0,2.0615384615384617e-05,6551.518112486,1764936622.5777886,179,0.288
0.2409755289554596,1810,0.6014,0.8194498069584369,0.6190248861908912,15352149.0,1.958974358974359e-05,6588.966993848,1764936660.026673,180,0.2896
0.3703392446041107,1820,0.6341,0.8172414615750313,0.6570092078298331,15438162.0,1.8564102564102563e-05,6625.281487782,1764936696.3411734,181,0.2912
0.2269614189863205,1830,0.6605,0.8045249335467816,0.6829085633158684,15518498.0,1.753846153846154e-05,6660.248242778,1764936731.3078296,182,0.2928
0.28929832577705383,1840,0.6632,0.808579309284687,0.6824110059067607,15605225.0,1.6512820512820516e-05,6697.145640735,1764936768.2051494,183,0.2944
0.2963298261165619,1850,0.6732,0.8067714624106884,0.6617693364620209,15690756.0,1.5487179487179486e-05,6732.716343919,1764936803.7759392,184,0.296
0.2395825982093811,1860,0.647,0.8087815545499325,0.668909665569663,15773959.0,1.4461538461538462e-05,6768.679994698,1764936839.7396414,185,0.2976
0.2945202589035034,1870,0.632,0.8138736873865128,0.6520747926086188,15856741.0,1.3435897435897437e-05,6805.061496191,1764936876.1211712,186,0.2992
0.2508677840232849,1880,0.6374,0.8106843866407871,0.6589803691953421,15951125.0,1.2410256410256412e-05,6842.714994488,1764936913.774579,187,0.3008
0.2889431416988373,1890,0.5802,0.826193056255579,0.617929396033287,16040099.0,1.1384615384615385e-05,6879.340118998,1764936950.3998432,188,0.3024
0.28023865818977356,1900,0.6592,0.8071631357073784,0.6756904907524586,16131206.0,1.035897435897436e-05,6916.468414322,1764936987.5280473,189,0.304
